R,RDes,P,PDes,Y,YDes,FaultIn
0.001695334,6.546981,-0.02815792,9.28191,-0.01474718,0.03447111,0
-0.005620199,6.550022,-0.02731053,9.281078,-0.02022796,0.03510248,0
-0.0117967,6.550953,-0.0002317532,9.282377,0.02932965,0.03535494,0
0.01541685,6.551956,0.00311534,9.281291,0.06111526,0.03645882,0
-0.008192156,6.552463,0.02815935,9.280331,-0.02051693,0.03444506,0
-0.03060626,6.55104,-0.009064374,9.283513,0.0113886,0.03558286,0
0.005479431,6.543464,-0.06870446,9.282882,-0.01186907,0.03503373,0
-0.007276454,6.544776,0.01992981,9.282748,0.01086607,0.0351498,0
-0.04170845,6.550419,0.0264202,9.287217,0.04230338,0.03606094,0
-0.01213028,6.557581,0.03716162,9.289672,0.02118153,0.03616387,0
0.03553936,6.557337,-0.01776067,9.286322,-0.0405015,0.03466119,0
0.03354713,6.558156,-0.03675718,9.282926,-0.0772212,0.03392341,0
-0.04708643,6.561656,0.03331041,9.290791,-0.00763526,0.03445105,0
-0.01982591,6.569672,0.09268919,9.294679,0.1212564,0.03680504,0
-0.08925221,6.560622,0.08855613,9.301002,0.001883394,0.03394722,0
-0.06466576,6.558365,0.01721361,9.292321,-0.1136859,0.03207238,0
0.1181776,6.555175,-0.04834529,9.273866,-0.1130494,0.03380122,0
0.0231207,6.55852,-0.04151024,9.289335,-0.004998318,0.03341679,0
-0.1363221,6.569441,0.02608315,9.293666,-0.01763933,0.03280589,0
-0.2303465,6.561413,0.01533477,9.304834,-0.1298176,0.03173563,0
-0.07942332,6.564276,-0.04648142,9.302242,0.08681776,0.03641597,0
0.2218029,6.568481,-0.003140745,9.278888,0.2555492,0.03688953,0
0.1889771,6.57064,-0.04337862,9.260974,0.07014545,0.03364033,0
-0.2794107,6.574356,0.09241145,9.292936,-0.4539552,0.02676095,0
-0.2385858,6.577828,-0.02367733,9.31826,-0.06278083,0.03420072,0
0.2147331,6.576026,-0.186606,9.301826,0.1410349,0.03446541,0
0.1135797,6.573908,0.09874702,9.295415,-0.4165372,0.03063445,0
0.1682166,6.60337,0.2609769,9.27627,0.7148545,0.03985441,0
-0.5833241,6.575479,-0.2997519,9.315709,0.2057872,0.04177637,0
-0.4406555,6.611897,0.7520156,9.346391,0.4454472,0.03467267,0
0.6489435,6.575399,-0.01259351,9.207131,-0.2656199,0.03002184,0
0.8603349,6.540953,-1.009285,9.237015,0.0931506,0.03481564,0
-0.5324966,6.533027,-0.8233048,9.320356,-0.5308664,0.02910797,0
-0.3678661,6.54901,-0.6249604,9.349736,0.3113255,0.03966088,0
0.1294732,6.594937,0.0878998,9.279627,0.6788196,0.04584558,0
0.6991267,6.568198,-0.1159222,9.240188,0.217185,0.02758262,0
-0.05805497,6.570541,0.01422204,9.265473,-0.110944,0.03343353,0
-0.7995027,6.553591,-0.3102416,9.286436,-1.225395,0.01643771,0
-0.3018194,6.572639,0.4592409,9.333506,-0.3043348,0.03047049,0
0.6428444,6.501666,-0.8222713,9.294327,0.1111894,0.0462608,0
0.2372638,6.53195,-0.03409084,9.275404,1.038896,0.05082247,0
0.3764186,6.538609,-0.1714525,9.282238,0.2325469,0.03912852,0
-0.4173223,6.564515,0.3505972,9.309442,-0.8735533,0.0264499,0
-0.5789806,6.539249,0.1585218,9.358327,0.05285726,0.03732564,0
-0.09931821,6.530216,-0.6161908,9.381907,-0.6150755,0.0306678,0
0.1335378,6.559857,0.07602134,9.286937,0.171835,0.04078418,0
0.2638876,6.598958,0.441918,9.319174,0.8904121,0.04187604,0
0.1225409,6.574883,0.1402158,9.312843,-0.2061646,0.03260872,0
-0.4713994,6.575612,0.6555905,9.302291,0.5112258,0.04170124,0
0.222448,6.550945,-0.5532724,9.274433,-0.2994952,0.02705768,0
0.7068404,6.506402,-0.3866302,9.269687,-0.6205937,0.03402983,0
-0.04752171,6.494487,0.1138724,9.320373,0.4281953,0.04807255,0
0.2187948,6.606957,0.2640586,9.311184,-0.2374798,0.03070883,0
-0.3537745,6.507243,-0.004666659,9.319544,0.4520557,0.03837566,0
0.224172,6.521263,0.2007798,9.309843,0.1701247,0.03981226,0
0.2274641,6.539031,0.1439966,9.284554,-0.7112186,0.02426483,0
-0.3828408,6.512598,-0.563104,9.316875,0.3587854,0.04012608,0
-0.5969955,6.506486,-0.08269314,9.355699,-0.5453664,0.03477332,0
0.4785687,6.502211,0.1071093,9.28234,0.06347783,0.0320323,0
-0.3147137,6.553647,0.6088315,9.329935,0.8185099,0.04690843,0
-0.01979006,6.541256,-0.8993026,9.315995,-0.3212732,0.03182888,0
-0.4546039,6.50731,0.3858686,9.322025,0.4236295,0.04571331,0
0.7169489,6.568018,0.5645108,9.25841,-0.3685392,0.03299871,0
-0.2608984,6.540977,-0.1661057,9.325158,-0.3250607,0.03594326,0
-0.1206514,6.505721,0.1125343,9.355185,0.1258935,0.03820091,0
-0.1431386,6.50542,-0.296709,9.348821,0.1025933,0.04025993,0
-0.08512931,6.536748,-0.365389,9.314174,0.3898893,0.03463263,0
-0.0574535,6.478203,-0.499465,9.334437,0.01943192,0.04067117,0
0.150345,6.523355,0.6155419,9.316562,0.1913789,0.04850589,0
0.1112467,6.584123,0.789777,9.293825,-0.699958,0.01836571,0
-0.3145208,6.504519,-0.05600676,9.331071,0.1084996,0.04105582,0
-0.2776319,6.44137,-0.4616257,9.357855,0.1777331,0.04517492,0
0.3161371,6.549905,0.5061511,9.273765,0.06870979,0.03644935,0
0.4326696,6.520313,-0.1995557,9.287149,0.4725264,0.04014882,0
-0.622632,6.470428,-0.3881516,9.355209,-0.5152497,0.03159742,0
-0.1868389,6.521455,0.9759084,9.293418,0.3228048,0.04744478,0
0.289181,6.492228,-1.343175,9.294194,-0.4810742,0.02614048,0
-0.1067708,6.457772,-0.7780747,9.320245,-0.007622703,0.03833975,0
-0.05454985,6.548173,1.426414,9.331027,0.6207418,0.03911455,0
-0.7716635,6.487794,-0.5346599,9.327133,-0.03645544,0.04962528,0
-0.6291394,6.576987,0.6244658,9.356322,-0.2050549,0.02878074,0
0.2115102,6.582538,2.033204,9.260947,0.04892009,0.03449086,0
-0.4652382,6.493043,-0.2324327,9.342432,-0.02293754,0.0432818,0
-0.03919476,6.473769,-0.833487,9.324795,-0.3434506,0.02789027,0
0.2475404,6.50008,0.5669259,9.311184,0.5516742,0.04529431,0
0.1779933,6.649319,0.8435773,9.324697,-0.1206773,0.02806049,0
-0.6817682,6.511419,0.05039694,9.333674,0.3023346,0.04028144,0
0.4041967,6.466508,-0.377553,9.31267,0.2462599,0.04577566,0
0.09389307,6.590189,1.846662,9.322742,-0.2451833,0.03045368,0
-0.2355091,6.529608,-0.1732101,9.361927,-0.008995925,0.03502095,0
-0.1520408,6.352423,-2.651514,9.31241,0.1150189,0.04115037,0
-0.2240771,6.695442,2.321612,9.355515,0.132443,0.02941466,0
0.6268547,6.525553,-1.024398,9.265242,-0.3228045,0.02751641,0
-1.08968,6.419456,-1.626961,9.385719,0.1647207,0.04483727,0
0.5246256,6.561024,1.110149,9.26122,-0.116293,0.03671552,0
0.2149935,6.519362,-0.2206786,9.339779,0.2568655,0.03918801,0
0.4190816,6.451704,-1.656955,9.318285,-0.5593804,0.02749351,0
-0.4905809,6.558872,1.738773,9.271925,0.3394406,0.03206931,0
0.571144,6.494396,-1.003595,9.331651,-0.08769474,0.03418859,0
0.1391971,6.438477,-0.9846576,9.307693,-0.03868313,0.03884315,0
