R,RDes,P,PDes,Y,YDes,FaultIn
0.05001713,-0.1252334,-0.03848997,-2.225176,-0.003606986,9.612962e-05,0
0.04539111,-0.1257542,-0.0460152,-2.226037,0.00402727,0.00111084,0
-0.01095082,-0.1318713,-0.03642315,-2.223575,-0.008779986,0.0002286469,0
-0.008711923,-0.1265505,0.04184967,-2.222067,0.02567527,0.0007591292,0
0.01089599,-0.12794,-0.004832833,-2.219167,0.0002590804,0.000414777,0
-0.007548505,-0.1256811,0.02090941,-2.217484,-0.02841922,0.0007272754,0
0.03927959,-0.1290649,-0.02844048,-2.218897,0.03645892,0.001528336,0
-0.007667451,-0.1298307,-0.006003716,-2.216196,0.02896646,0.001132173,0
-0.01064911,-0.1305256,-0.008960621,-2.214362,0.05067457,-0.0003354527,0
0.006579498,-0.1301808,0.009095214,-2.215108,0.0237132,-0.0003372768,0
0.03489986,-0.1262883,0.007100857,-2.214379,-0.01850457,-0.0004092854,0
-0.0179429,-0.1198802,0.05419491,-2.213355,-0.0802932,-0.0009385118,0
-0.005211789,-0.1256244,-0.04629555,-2.211231,-0.04437108,-0.001351592,0
0.05590175,-0.1245148,0.02640969,-2.21478,0.01316762,-0.0002244401,0
0.04937919,-0.1323434,0.005184105,-2.216838,0.06863793,3.357202e-05,0
0.03163557,-0.1346065,-0.08660185,-2.218103,-0.05344683,-0.00187421,0
-0.04868393,-0.1270226,0.03228342,-2.206778,-0.09866006,-0.0008338091,0
0.007113378,-0.1159978,0.17487,-2.206511,-0.1196482,-0.002792642,0
0.04664687,-0.1091372,0.1237234,-2.208601,0.1733731,0.004018149,0
0.01713638,-0.1155449,-0.006286846,-2.213415,0.1153436,0.003128153,0
0.1179858,-0.1267643,0.02176513,-2.231323,0.003662104,-0.0002092527,0
-0.1645426,-0.1317128,-0.08598743,-2.200289,-0.355906,-0.002584941,0
0.0220106,-0.1327524,-0.0113238,-2.19799,-0.1580914,-0.001262911,0
0.1872741,-0.1228714,0.08372014,-2.213527,0.3416651,0.005902271,0
0.04545499,-0.1036273,0.005509019,-2.232226,0.3113472,0.005584799,0
-0.2920653,-0.1298992,-0.1420237,-2.188206,-0.4438174,-0.004158838,0
0.3224833,-0.1248781,0.1085975,-2.206913,0.1449951,0.007504213,0
0.1440735,-0.09677708,0.241917,-2.237148,0.01435533,-0.002034707,0
-0.2757278,-0.1185431,0.08184582,-2.210061,0.2610611,0.004196658,0
0.3337975,-0.1100594,0.5322167,-2.146309,0.6949357,-0.007479938,0
-0.9961275,-0.1323082,-0.1940521,-2.130982,0.1926029,-0.005124361,0
1.275988,-0.1539587,-0.6725016,-2.263189,0.2218449,0.001507745,0
-0.1296779,-0.1020858,-0.3093843,-2.266303,-0.9604844,-0.008575982,0
-0.4659161,-0.09711759,0.7331349,-2.122965,0.2664948,0.0125077,0
-0.7941072,-0.1661867,-0.6333593,-2.129235,-0.3921231,-0.002555738,0
0.9830609,-0.07639812,0.7324109,-2.272825,0.2410507,-0.00117291,0
-0.3971847,-0.1421897,-0.5413049,-2.142074,-0.07348323,0.01022538,0
0.8328701,-0.1645756,-0.3924778,-2.238035,-0.177486,-0.01128594,0
-0.8389355,-0.1274322,0.1496553,-2.11718,-0.2139,0.002522445,0
0.08708678,-0.1117462,-0.1974764,-2.196048,0.3545219,0.007598768,0
0.941011,-0.1409457,-0.1326822,-2.221048,0.1858721,0.001242789,0
-0.3078592,-0.1405442,-0.4274014,-2.169463,-0.4444667,-0.002643697,0
0.04802139,-0.12151,0.01607133,-2.203679,0.1163749,0.002591261,0
-0.2541999,-0.1180914,0.128662,-2.180697,0.7192727,0.0109154,0
0.09073275,-0.1227298,0.1119723,-2.194692,0.4582327,0.003257082,0
-0.248857,-0.0957858,0.4929107,-2.180867,0.1231146,0.001853017,0
0.03508406,-0.0928301,0.3909346,-2.205453,-0.6743173,-0.006793492,0
0.06880436,-0.1172348,-0.3676867,-2.219202,-0.1333758,-9.981433e-05,0
-0.709811,-0.1300248,0.1587529,-2.129445,-0.03422372,0.008863294,0
0.5774145,-0.1100596,0.09844488,-2.198487,0.4357972,-0.001273231,0
0.3592845,-0.1171942,-0.1353149,-2.231007,-0.07057468,0.01064655,0
-0.4696954,-0.1675698,-0.4447824,-2.163508,0.2085306,-0.006707628,0
0.4354806,-0.1714008,-0.4667391,-2.209503,-0.6359206,-0.002740467,0
-0.5871575,-0.109227,0.4348984,-2.156831,-0.2693906,-0.005221165,0
0.2623805,-0.05201778,0.2578418,-2.221527,0.3864891,0.005240608,0
-0.4264443,-0.1256356,-0.1591896,-2.189013,-0.06965595,-0.002617221,0
0.2425914,-0.1251947,0.03960498,-2.165081,0.3682991,0.004624641,0
0.1493274,-0.1013375,0.003418815,-2.189707,-0.3125474,-0.006185913,0
0.09154637,-0.1336537,-0.1668442,-2.189902,-0.1937921,-0.01340141,0
0.03573205,-0.07425349,0.363119,-2.167403,0.4180447,0.006973979,0
-0.4087923,-0.1298088,-0.158594,-2.164862,-0.1312262,0.0003865646,0
0.09125686,-0.05288037,0.9735004,-2.168872,0.1278065,0.00135588,0
0.0597807,-0.1241954,-0.1376532,-2.182158,-0.07195278,0.003244407,0
-0.3103175,-0.1074748,-0.0499968,-2.160035,0.1560975,-0.001962353,0
-0.09098451,-0.07972679,0.6551627,-2.145046,0.1311533,0.006088512,0
0.06559663,-0.1634739,-1.246932,-2.200953,-0.4176576,-0.006830096,0
-0.05257626,-0.1201959,0.415245,-2.160473,0.33524,0.00270055,0
0.24738,-0.1087403,-0.06932632,-2.190545,-0.2320556,-0.009253752,0
0.7101973,-0.1781689,-0.8051109,-2.209688,0.05561029,-0.006946207,0
-0.4118205,-0.06274588,1.048636,-2.169369,0.3187924,0.0007475792,0
-0.9774938,-0.1588017,-0.3329282,-2.141824,-0.2812206,-0.00589326,0
-0.3107916,-0.1343715,-0.4071828,-2.121026,0.3598903,0.004566757,0
1.009274,-0.1218136,-0.2222145,-2.227909,-0.2477205,-0.01184725,0
-0.6321995,-0.08290735,0.8851307,-2.041589,-0.37294,-0.002195192,0
-0.9455584,-0.0598268,1.048532,-2.188744,0.4978473,0.002355396,0
-0.6578556,-0.1712399,-1.417742,-2.13765,0.05598595,0.001357805,0
1.410317,-0.09590439,0.8032802,-2.260699,0.1775458,-0.0008516971,0
-1.206552,-0.1041631,0.8075361,-2.069918,-0.2606051,-0.003139314,0
-0.5490232,-0.1905413,-0.0610242,-2.227243,0.04458393,-0.001470651,0
0.2561477,-0.1216877,-0.1086508,-2.169101,0.1385927,-0.003355681,0
-0.3455539,-0.1241573,-0.04082081,-2.19558,-0.5759075,-0.01604772,0
-0.4762897,-0.07442062,0.9341534,-2.170588,0.3442383,-0.009318628,0
0.1841391,-0.155182,-1.255978,-2.178395,-0.05263884,0.003873795,0
1.209448,-0.1391363,0.1472081,-2.30944,-0.2352537,-0.01659133,0
-1.265131,-0.07574512,0.6963546,-2.083403,0.1509638,0.003528447,0
0.9815356,-0.1812997,-1.765402,-2.311411,-0.02944242,0.002183874,0
1.549871,-0.05847758,0.464279,-2.287457,0.1265776,-0.007878542,0
-1.820172,-0.04151091,1.36106,-2.117638,-0.04877047,0.003250841,0
-0.3286578,-0.1129534,-0.006722867,-2.056168,0.09938814,0.007386191,0
0.5876396,-0.1718291,-1.046615,-2.24183,0.07849539,-0.0008363035,0
0.3688504,-0.1259373,0.02285334,-2.21928,-0.1200978,-0.003366841,0
-0.9555025,-0.01655561,0.04354549,-1.997659,-0.3219311,-0.009597393,0
0.2159626,-0.1884916,-0.4813468,-2.201022,0.07039595,-0.003233859,0
1.537243,-0.07495874,-0.463929,-2.227718,-0.03206745,0.006091243,0
-1.693887,-0.02161236,1.145192,-2.040393,0.1221958,-0.001884188,0
-0.4586476,-0.1818274,-1.017293,-2.126793,-0.007025259,0.001095036,0
1.577874,-0.1196025,-0.7176672,-2.243785,-0.2388963,-0.00785919,0
-1.373146,-0.06975594,0.5370885,-2.068457,0.3877993,0.007965514,0
-0.9970961,-0.09809695,-0.04186501,-2.132264,-0.3601002,-0.009098561,0
0.9176506,-0.1135897,0.5059012,-2.248879,0.2796899,-0.003136668,0
-1.112744,-0.02473835,0.5975632,-2.042736,0.2253315,0.01564403,0
0.5571551,-0.08041034,-0.08670775,-2.200611,-0.1383063,-0.005506486,0
1.790445,-0.1661057,-1.568456,-2.193409,0.3257503,-0.0033823,0
-1.753757,-0.110421,-1.04427,-1.989985,0.1956191,0.009433744,0
2.19968,-0.1228966,0.4122914,-2.368616,-0.9668806,-0.03487821,0
-2.072793,-0.1866391,-1.585757,-2.031256,0.4949373,0.01382712,0
-3.52691,-0.110482,-0.6348891,-1.974215,-0.8353841,-0.02245114,0
3.000461,-0.04124505,0.8049332,-2.352162,0.2968765,-0.008047048,0
-1.562242,-0.1423662,-1.271215,-1.952048,0.2313608,0.01204949,0
0.8042729,-0.09940373,-0.9913291,-2.169506,-0.04523328,-0.01127924,0
1.669695,-0.2415451,-2.549263,-2.232924,-0.6165065,-0.007891395,0
-0.003473351,-0.2452244,-1.476622,-2.149143,-0.7358642,-0.05662298,0
-0.01225392,-0.04548077,1.204279,-2.118321,0.1362979,0.02401836,0
-1.045822,-0.1118492,0.9589915,-2.050443,0.3463645,0.01752502,0
1.959007,-0.2893774,-1.752664,-2.303815,-0.438106,-0.01930867,0
1.209316,-0.1156362,-0.5213747,-2.148181,0.01229261,0.0002942402,0
-2.390029,-0.07353339,1.961515,-1.973688,1.693708,0.05966398,0
0.7748955,-0.2077599,-1.039114,-2.180618,-1.302191,-0.01385495,0
-1.279568,-0.2506872,-1.262329,-2.246072,0.05273344,0.008008872,0
3.069944,-0.486169,-2.658228,-2.283644,-0.8484291,-0.01879213,0
-2.545677,-0.3638798,-2.877828,-1.917417,0.7968752,0.01856736,0
-0.3561232,-0.3524584,-0.0570286,-2.087181,0.2232974,-0.002483142,0
1.310213,-0.4397487,-1.01658,-2.251792,-0.6113791,-0.03849183,0
1.727379,-0.2357974,2.14643,-2.197618,-1.519069,-0.0792162,0
2.357409,-0.1580549,4.649551,-2.242017,-0.3738949,-0.09130191,0
-1.582734,-0.09403437,4.577344,-1.925906,1.257299,-0.01728301,0
-2.643374,-0.422538,1.381454,-2.068905,1.358963,-0.02405354,0
-3.034227,-0.4727411,-0.524096,-1.831026,-0.6875904,-0.09201723,0
-0.707495,-1.018604,-5.996403,-1.957381,-0.6363851,-0.08724698,0
0.8435688,-0.6045355,-5.849185,-2.041193,-1.567978,-0.1052884,0
1.61664,-0.7852095,-4.285082,-2.215034,0.7368056,-0.05276761,0
1.610915,-0.4834961,-1.601336,-1.990632,0.2352943,-0.07397481,0
1.760761,-0.656296,-2.335403,-2.096502,-0.4257759,-0.0696625,0
-4.289743,-0.60956,-0.7888908,-1.736363,0.003658054,-0.08385041,0
-3.703403,-0.5915669,1.013904,-1.710715,0.6532595,-0.08240449,0
-4.364682,-0.6937829,-2.313373,-1.701491,2.417857,-0.01385365,0
2.068393,-0.8238279,-3.073349,-2.135306,0.005086918,-0.0950428,0
-2.491009,-0.6892278,-0.4163114,-1.872241,0.4550567,-0.1151998,0
-2.524074,-0.6043592,1.675637,-1.899773,1.076269,-0.1245473,0
-0.5014979,-0.7042796,0.4327296,-1.935764,0.7393996,-0.150625,0
-0.1421988,-0.7334859,-1.012553,-2.040795,1.283562,-0.1458799,0
-1.007804,-0.7509871,0.3820868,-2.122301,0.8546757,-0.1855818,0
-1.412795,-0.8279135,-2.164652,-1.991092,-0.5928982,-0.2311365,0
-3.735317,-0.8471736,0.190365,-1.760553,1.493865,-0.2061786,0
4.08964,-0.8486943,-1.664378,-2.297598,0.07069653,-0.2007099,0
-0.7516279,-1.164435,-5.790582,-2.060681,0.09913617,-0.189559,0
-6.216252,-0.8886829,-2.679173,-1.597127,-0.1816638,-0.1779643,0
1.48017,-1.021509,-3.846074,-1.942261,-1.169065,-0.2505392,0
-2.96787,-0.5503042,2.691488,-1.815333,0.7736104,-0.2599114,0
-0.7378262,-0.7368388,-1.180461,-1.83154,-1.574397,-0.3217109,0
1.509878,-0.9252802,-2.278195,-1.973337,-0.0002533436,-0.30747,0
1.41987,-0.5525812,2.610894,-1.868935,-1.316346,-0.3493247,0
1.050033,-0.6293602,1.240583,-1.958471,-0.7955539,-0.3955402,0
0.3460977,-0.6015139,2.131131,-1.833493,-0.3359406,-0.4232252,0
3.400079,-0.4438688,3.12003,-2.110557,0.2965043,-0.4317508,0
-0.6824878,-0.5656636,-0.4176383,-1.880411,-0.06543775,-0.4302314,0
4.37174,-0.6664576,1.436063,-2.11545,-0.8944643,-0.5029836,0
1.406159,-0.5594755,1.776506,-1.846841,-0.07995366,-0.5348865,0
-1.792364,-0.7839481,-2.053366,-1.765398,-0.05582712,-0.587202,0
-1.657216,-0.6674098,-0.6396658,-1.723327,0.5608383,-0.580411,0
-3.425181,-0.8070212,-0.6772421,-1.501,-1.362537,-0.6751882,0
-3.004973,-0.8735428,-2.972057,-1.457338,-0.3344835,-0.6880987,0
-0.9270431,-0.6849524,0.6113168,-1.742363,-0.5534368,-0.7311665,0
0.06874437,-0.8724474,-2.949358,-1.691552,-0.6807573,-0.8058574,0
1.833389,-0.4931575,0.6130389,-1.724112,0.7696206,-0.7558458,0
0.7978444,-0.460614,0.5889448,-1.709917,-1.112371,-0.8616478,0
1.827483,-0.5247142,-0.3622664,-1.594458,-0.04563614,-0.7928879,0
2.75615,-0.4050498,3.250398,-1.705838,-0.7287098,-0.9061203,0
-1.700833,-0.6491755,-0.3325059,-1.430479,0.5880055,-0.9291648,0
-0.1960933,-0.5677014,0.6462144,-1.597401,-0.3517407,-1.047619,0
-0.9097999,-0.8757774,1.509312,-1.492074,-0.08926892,-1.138547,0
-1.167173,-0.6696974,-2.765445,-1.472924,0.4886625,-1.096164,0
0.3279569,-0.6404097,-1.136897,-1.541182,-2.022263,-1.194743,0
-2.875987,-0.6907833,-4.788696,-1.565509,0.3369233,-1.139213,0
0.6377427,-0.3382625,0.4866107,-1.534916,-1.921004,-1.253408,0
-3.162588,-0.461719,2.226604,-1.413225,-0.3500461,-1.299654,0
1.995484,-0.5065532,1.997687,-1.578625,0.5438586,-1.290424,0
-0.5236102,-0.9982155,-0.8056595,-1.44267,-0.8739234,-1.439254,0
0.5444081,-0.7198768,1.784903,-1.547642,-0.2124973,-1.490638,0
-0.6630424,-1.171707,-6.399571,-1.347972,-0.6021969,-1.496345,0
-1.458643,-1.069236,-5.718401,-1.348174,-0.5036329,-1.468892,0
-7.372437,-1.203695,-4.642868,-0.7092429,3.118699,-1.432055,0
-2.778821,-0.8036311,3.619097,-1.131479,-0.2691595,-1.473476,0
-5.171895,-0.8026975,2.417332,-0.8078453,0.6512149,-1.466921,0
-1.492199,-0.921265,2.778986,-1.029231,0.3372059,-1.535267,0
1.373176,-1.477609,-3.862491,-1.228847,-0.5359614,-1.575453,0
-1.490392,-1.188268,-2.260497,-1.117291,-1.339943,-1.654684,0
-5.813052,-1.420996,-3.628021,-0.787035,0.8383735,-1.687901,0
-1.317651,-1.162916,-1.39671,-0.9692408,-1.635028,-1.736972,0
0.009031363,-1.217403,-0.8867333,-1.288417,-1.815031,-1.84489,0
0.4502219,-1.659623,-2.43165,-0.9139956,-0.04290095,-1.860462,0
1.153093,-1.755089,-0.7194397,-1.008887,0.1766508,-1.897523,0
1.507618,-1.992596,-0.8521682,-1.133326,-0.5806102,-1.975615,0
2.729755,-2.200741,-1.336419,-1.319157,-0.5331634,-2.004319,0
4.532419,-2.458341,-5.087244,-1.177219,-1.048075,-2.002335,0
6.956656,-2.739424,-3.620445,-1.608112,0.4918148,-1.98091,0
-2.362601,-2.494065,4.15942,-0.6539322,2.837151,-1.841004,0
-2.483423,-3.003034,0.6809922,-0.8055727,4.444124,-1.666286,0
-2.551849,-3.207586,3.219701,-0.7320932,1.084599,-1.678112,0
1.736122,-4.49803,-6.93372,-0.8853882,2.748954,-1.532603,0
0.2914418,-4.165946,-1.205604,-1.083289,2.944396,-1.274955,0
-1.19233,-4.475155,-1.590112,-1.049655,3.547099,-1.156154,0
-3.040013,-4.430014,-1.179815,-1.1473,1.773993,-1.056293,0
2.620057,-4.360079,2.654537,-1.174757,1.344255,-1.005463,0
7.019964,-5.03947,-5.345689,-1.505398,1.90982,-0.8835449,0
7.695339,-5.163307,-6.007765,-2.017798,2.423845,-0.7479489,0
-7.156816,-5.093908,2.527287,-1.254588,1.865312,-0.6302696,0
-1.542763,-4.959791,0.135974,-1.179062,0.0602534,-0.5965885,0
0.9674988,-5.608052,-2.312737,-1.477983,1.308884,-0.5356702,0
-6.814247,-5.708296,-2.46098,-1.152497,1.913384,-0.4593903,0
4.141809,-5.606961,-3.70045,-1.570392,-0.2366168,-0.4673855,0
5.228744,-6.151916,-4.485595,-2.132989,-0.5835208,-0.5156714,0
3.036947,-6.46073,-4.46943,-1.807443,1.123891,-0.3962815,0
-4.311336,-6.968746,-6.006197,-1.353415,0.8977906,-0.4272751,0
1.083595,-6.82606,0.543723,-1.827373,1.216396,-0.4531634,0
-2.560095,-7.569445,-0.2147294,-1.939308,-0.935825,-0.5406659,0
2.886949,-8.551722,-8.290503,-2.129947,-0.284094,-0.5122761,0
2.424229,-8.568468,-1.326831,-2.047685,0.6563576,-0.5452042,0
7.367819,-9.050019,-2.088472,-2.65185,0.9249487,-0.4907414,0
-6.180576,-10.21195,-9.379829,-1.967062,-0.5872393,-0.5427016,0
-1.064121,-9.964272,1.347101,-2.081796,0.4701799,-0.5555706,0
3.322809,-11.11899,-4.556558,-2.714706,1.121844,-0.5172071,0
4.5058,-12.06067,-10.00091,-2.433234,1.944513,-0.447453,0
-0.05817875,-12.60419,-6.392015,-2.599982,1.444426,-0.3834163,0
-0.3232225,-13.26184,-2.011949,-2.784255,1.556211,-0.3423252,0
2.516081,-14.84094,-7.021618,-3.195226,-0.1389015,-0.3971566,0
0.715463,-15.1888,-9.329825,-2.972921,0.7784171,-0.3895068,0
1.971529,-16.44078,-6.070576,-3.269382,0.646379,-0.3114945,0
1.335001,-17.48799,-8.275115,-3.526429,0.7439005,-0.3475152,0
4.621532,-18.43312,-7.89195,-3.976534,-1.232493,-0.4503216,0
-2.432655,-19.21977,-5.200001,-3.601169,-0.28904,-0.4422468,0
2.565326,-19.53856,-2.804387,-4.46681,1.111666,-0.3703244,0
-2.84236,-20.39976,-5.646409,-3.858707,0.4471259,-0.3353596,0
-4.874721,-20.90838,-6.414635,-3.548944,1.707378,-0.1712405,0
2.993262,-20.64731,3.363747,-4.080753,3.919697,-0.03960668,0
0.7028984,-21.64192,-6.889918,-3.874642,2.164104,0.08116031,0
-6.296085,-21.83921,-4.247779,-3.658857,3.177427,0.2376844,0
2.899355,-22.74109,-9.601082,-3.972448,2.315215,0.385341,0
-5.601793,-22.51337,-2.592066,-3.390591,3.569466,0.6622272,0
3.199699,-22.21564,3.568144,-4.167266,2.959396,0.768809,0
2.394783,-22.339,-4.390488,-4.183156,0.1688391,0.8365415,0
-3.550356,-22.06662,3.207499,-3.97815,2.787899,0.975385,0
-0.07281677,-23.54702,-6.107673,-3.81063,1.658398,1.024691,0
-4.644287,-23.47937,-2.837985,-3.571961,1.722384,1.102277,0
-1.945544,-23.30758,0.636411,-3.280748,2.773725,1.302181,0
-2.609515,-23.84843,-5.920844,-3.07773,1.986363,1.412911,0
-5.055285,-23.26318,2.856773,-2.789481,4.626885,1.618735,0
-4.971695,-23.8188,-7.560241,-2.292318,3.123993,1.763727,0
-1.356172,-23.58256,3.597842,-1.845505,6.209719,2.112131,0
-3.414069,-24.46539,-6.660181,-1.20826,1.509204,2.166358,0
-1.10275,-24.34744,-2.895887,-1.257645,3.907277,2.37783,0
-1.381234,-24.01222,-0.7423083,-1.27879,3.912676,2.593846,0
1.811616,-23.84166,5.165442,-1.693647,5.778672,2.821074,0
7.181475,-24.86955,5.101943,-1.692685,3.550839,2.894123,0
-1.733056,-24.52141,-1.337433,-1.703563,2.328868,3.023015,0
-0.166637,-23.29573,1.164547,-2.264212,3.134715,3.264686,0
-1.111215,-22.23842,8.782532,-1.950772,2.929216,3.429923,0
-0.1217443,-22.48158,4.658896,-1.879842,4.432268,3.511544,0
-3.244086,-22.87271,4.966358,-1.255289,0.5771913,3.415807,0
-2.912638,-22.0623,1.708143,-1.054272,0.3881086,3.618474,0
-0.8477867,-21.0269,6.174889,-1.091258,2.056661,3.694732,0
2.332918,-20.76019,6.570727,-1.021448,1.129197,3.678861,0
0.02029273,-20.78945,6.401975,-0.9573859,2.569056,3.655267,0
2.579085,-20.44358,0.9412667,-1.15197,-1.397084,3.690446,0
2.761533,-20.069,-0.2056764,-1.373385,1.431195,3.811789,0
2.765441,-19.20344,3.697572,-1.946161,1.615321,3.874807,0
3.42225,-18.60826,11.99506,-2.315105,3.403934,3.92568,0
5.24522,-18.67138,1.879176,-2.981438,1.61532,3.946238,0
0.3623623,-16.96187,9.559797,-3.052348,1.804943,4.089806,0
0.1619791,-17.01624,-0.1598656,-3.260206,-0.5751977,4.158727,0
-4.051188,-15.39975,8.490675,-2.958125,2.797238,4.376474,0
-1.068868,-16.01866,-0.8800403,-3.056784,0.9652416,4.302367,0
-1.960448,-14.95258,6.687202,-2.692282,3.661254,4.473805,0
0.2859114,-14.87045,2.221545,-3.002101,0.9915141,4.462026,0
1.424782,-14.22989,2.471925,-2.726599,0.3912958,4.485594,0
0.6940318,-14.55441,-2.976198,-3.062404,1.711583,4.63536,0
-2.850378,-13.84188,2.499193,-2.652603,0.9231478,4.714334,0
-1.356825,-13.36047,4.121434,-3.044601,-0.7581415,4.746648,0
-2.241822,-13.2345,1.690272,-3.449347,0.4408699,4.821881,0
3.657238,-12.79912,3.669604,-3.519033,1.641785,4.842304,0
3.347088,-12.80201,2.013662,-3.949958,1.920928,4.865814,0
3.34295,-12.79878,2.294545,-3.790145,-0.09652832,4.852279,0
6.795826,-11.97215,6.047781,-4.926456,1.635139,4.972034,0
-0.2011704,-12.77191,-5.382941,-4.44841,-1.439816,4.876342,0
0.9211214,-12.58329,-1.865462,-4.866684,0.3518454,4.930613,0
-4.789459,-12.43075,-5.116728,-4.668385,-1.748271,4.978508,0
-0.574732,-13.01307,-2.128961,-4.442114,-1.075846,4.872159,0
-2.157778,-12.3992,0.6874954,-4.550945,1.384917,5.034236,0
-4.260828,-13.12086,-4.236565,-4.006955,-2.416614,4.873461,0
-2.321213,-13.22357,-0.6284472,-4.134323,2.465921,5.036072,0
-1.740026,-13.71447,-3.466557,-3.702038,-0.5790167,4.905859,0
0.00868201,-13.58264,-1.799439,-3.678908,-0.1060975,4.87739,0
0.1241031,-12.8093,-1.42881,-3.314099,-2.207257,4.941985,0
-2.525224,-13.46176,0.9925644,-3.327591,-0.2047677,4.83034,0
1.389179,-12.3422,7.717801,-3.328763,0.8532593,4.843069,0
6.778315,-12.97886,-2.628185,-4.337596,-0.1327575,4.794549,0
1.499053,-11.93204,7.52352,-4.199254,0.4971248,4.821716,0
4.9874,-11.66432,-0.81209,-4.796168,0.06789181,4.755672,0
6.733504,-11.74234,0.9262311,-5.655148,1.01241,4.805373,0
2.903524,-11.21547,2.000958,-5.901407,-0.1180858,4.790588,0
5.827825,-10.48277,2.584604,-6.190238,2.145095,4.900923,0
-7.89434,-10.05873,2.057862,-5.06092,-0.4825927,4.873174,0
2.832932,-9.410611,3.394758,-5.721511,1.370551,4.912698,0
-5.679883,-9.569417,-2.029572,-5.082774,0.2786014,4.904877,0
0.3962132,-9.697576,-2.208292,-5.024852,-0.001902994,4.979815,0
2.338883,-9.115438,4.022312,-5.56809,1.131886,5.013996,0
-0.592405,-9.840608,-6.165635,-5.270831,-2.043688,4.978362,0
0.9297119,-9.518048,2.935621,-5.134142,1.412403,5.02469,0
-1.46,-9.724595,-3.668805,-5.066118,-0.3963428,4.943725,0
-1.395082,-11.07874,-7.399611,-4.877072,-0.8965976,4.864514,0
-2.658726,-10.99152,1.022848,-4.718996,-0.09553294,4.897702,0
-2.611427,-10.68369,-6.188593,-4.09177,-0.8999254,4.878239,0
-2.913809,-10.25247,7.103178,-3.926765,1.750804,4.953597,0
1.907979,-10.38775,-3.867929,-3.969466,-1.357071,4.846591,0
