R,RDes,P,PDes,Y,YDes,FaultIn
0.02137842,-1.289002,-0.006516315,-2.684968,-0.003507062,0.002140593,0
0.02496077,-1.287553,-0.01061506,-2.683859,-0.006559567,0.00176582,0
0.009131167,-1.290104,-0.09990121,-2.679462,-0.04679378,0.001153261,0
0.0351176,-1.287674,-0.02798144,-2.679995,-0.0159058,0.0006384211,0
0.0003148466,-1.287505,-0.06366504,-2.677646,-0.007654417,0.001638481,0
0.003455739,-1.286944,-0.03985776,-2.66974,0.0162847,0.002596385,0
-0.04209274,-1.282346,-0.02659976,-2.662126,-0.03447116,0.002149096,0
-0.000196141,-1.281577,-0.02576467,-2.65863,0.02508422,0.002458089,0
0.002951709,-1.28489,-0.08968731,-2.65386,0.001500833,0.002527769,0
0.007696007,-1.290823,-0.07939783,-2.651798,-0.04574025,0.0004421251,0
0.03381886,-1.285188,0.002596788,-2.653009,-0.03269884,0.0007242379,0
-0.009477388,-1.285299,-0.04523146,-2.65038,-0.1296802,-0.0001488827,0
-0.023908,-1.287885,-0.1214152,-2.647512,-0.1388331,0.0001454057,0
-0.03919075,-1.286106,0.0326144,-2.642317,0.07164305,0.004231718,0
-0.04411163,-1.277237,0.03755716,-2.635309,0.2357155,0.007335545,0
0.0950579,-1.280789,-0.0784355,-2.642998,0.4299668,0.008310109,0
0.1138724,-1.276495,-0.06626959,-2.659646,-0.1345821,0.0007400474,0
-0.1377976,-1.26825,0.01905512,-2.642466,-0.9457101,-0.009776618,0
-0.1999879,-1.292958,-0.2868379,-2.624917,-0.7638502,-0.005756521,0
-0.06020382,-1.286395,0.0120225,-2.607669,0.09209173,0.004347247,0
0.1790818,-1.266241,0.2256842,-2.615909,0.6220411,0.01143017,0
0.2515207,-1.274758,-0.005566836,-2.652187,0.5123466,0.008766668,0
0.01452612,-1.295094,-0.1909322,-2.667473,-0.0987317,0.001712949,0
-0.3585674,-1.283502,-0.01054002,-2.628378,-0.7977345,-0.009371356,0
-0.3272024,-1.284975,-0.08825587,-2.581422,-0.5959083,-0.00267321,0
0.2710916,-1.288437,-0.1331255,-2.596005,0.1637817,0.004657895,0
0.1972763,-1.27436,-0.03439436,-2.63747,0.1748339,0.006191913,0
-0.1287199,-1.227436,0.4961659,-2.642403,0.04342962,0.01063856,0
0.2081531,-1.299682,0.2012998,-2.653257,0.5970245,0.0135337,0
-0.2655187,-1.255079,-0.03826701,-2.581728,-0.06926362,0.003837163,0
-0.2702532,-1.245436,0.1925965,-2.57419,-0.1624724,0.0003777874,0
-0.4791645,-1.279005,-0.1031866,-2.615094,-0.01128017,-0.0047114,0
-0.2008201,-1.265332,-0.6928906,-2.56032,-0.4912117,0.01135421,0
-1.883788,-1.111916,1.915409,-2.458536,-0.5252795,-0.01229051,0
1.586186,-1.229185,0.3418189,-2.6461,0.3365846,0.006484182,0
1.709852,-1.277857,0.1780983,-2.699098,-0.1179646,0.005383142,0
0.8008558,-1.297182,-0.2741525,-2.5996,1.433658,0.01837937,0
-1.194137,-1.354627,-1.58787,-2.477014,-0.1436368,0.007540412,0
-0.0878293,-1.266383,-0.2160965,-2.571983,-1.096199,-0.02034201,0
0.06971377,-1.225491,-0.0139672,-2.635329,-1.18819,-0.01104628,0
0.4120164,-1.251191,-0.03616398,-2.569211,0.2960086,0.01105873,0
0.1110903,-1.213266,0.3802697,-2.526626,1.231034,0.02915801,0
-0.1270557,-1.240085,0.6615705,-2.592233,0.3695912,0.01420037,0
-0.3458515,-1.190244,0.860863,-2.596473,0.5747655,0.008286611,0
-0.1086421,-1.286836,-0.4763617,-2.5839,-0.9914454,-0.009719297,0
0.3749438,-1.29644,-0.7389895,-2.580084,-0.5364184,-0.01454506,0
-0.2373157,-1.275047,-0.8083104,-2.452994,0.03639073,0.01149491,0
-0.7052946,-1.155619,0.6796087,-2.537702,0.314697,-0.005636729,0
0.9831533,-1.167872,1.460439,-2.650463,0.4609693,0.0119607,0
-0.2954968,-1.232792,0.4013557,-2.572933,-0.06575603,0.005143703,0
-0.01538465,-1.307966,-0.8764955,-2.549522,0.1142387,0.004127034,0
0.2287316,-1.228953,-0.293211,-2.475739,-0.8399464,-0.0008850007,0
-0.014091,-1.219998,0.1437868,-2.535445,0.1271747,-0.005761803,0
0.5426782,-1.238697,0.5038948,-2.571548,0.2158754,0.007591221,0
-0.834868,-1.213703,0.7002653,-2.499399,-0.5251671,0.00118123,0
0.5496855,-1.326179,-1.412669,-2.562253,0.5400487,0.01558983,0
-0.362738,-1.229328,0.2070499,-2.517534,-0.2410177,0.006792184,0
0.2194722,-1.140237,0.3041445,-2.4831,0.05141518,-0.0007546621,0
0.1362311,-1.191097,0.3423709,-2.486059,0.2991593,0.01388846,0
-0.5518599,-1.221726,0.3983552,-2.500834,-0.4358707,-0.006310268,0
0.7417417,-1.19765,-0.1446555,-2.532481,0.0695802,0.00727837,0
-0.05210107,-1.246089,-0.5072899,-2.495505,-0.295957,0.00644802,0
0.3371472,-1.270347,-0.3941337,-2.534274,0.1992612,0.0003205902,0
0.2835743,-1.2931,-0.619922,-2.492611,-0.02542745,0.006983075,0
0.4812566,-1.239765,0.2139353,-2.534124,-0.2782423,-0.003880796,0
-0.1262953,-1.184849,-0.4132648,-2.509067,0.04777346,0.001117102,0
-0.2689595,-1.243556,-0.1511114,-2.487695,-0.142904,-0.0007393534,0
-0.289303,-1.188857,0.585111,-2.486584,0.5808571,0.005069456,0
-0.04424492,-1.278666,-0.3160249,-2.493945,-0.07310035,0.00428374,0
-0.5550212,-1.211393,0.7776905,-2.528639,-0.5450172,-0.003010919,0
-0.3421864,-1.19621,0.8765324,-2.506092,0.160049,0.005801959,0
-0.1560507,-1.223255,-0.2289596,-2.483161,-0.05716979,0.01304202,0
0.5376825,-1.22449,-0.5543801,-2.543868,0.4057513,0.002593075,0
-0.1266585,-1.111955,0.09090517,-2.467358,0.04298637,0.009799891,0
