R,RDes,P,PDes,Y,YDes,FaultIn
-0.01397148,1.127692,0.01847092,6.187809,0.002806308,0.003893714,0
-0.03353792,1.127683,0.005757847,6.18908,-0.003789426,0.004095775,0
-0.02615978,1.126828,-0.03865366,6.190035,0.02788425,0.004464825,0
0.08217483,1.121857,-0.06944451,6.178051,-0.07551545,0.002757082,0
0.03765574,1.120685,-0.04764883,6.170159,-0.03568159,0.00349328,0
-0.02173716,1.120623,0.00547717,6.16805,-0.03728752,0.004876798,0
-0.03432159,1.119631,0.005174046,6.170953,0.01710707,0.00431782,0
0.04997174,1.116151,-0.06918888,6.161311,0.0306653,0.005115267,0
-0.001555936,1.116855,-0.03357184,6.160356,0.02666067,0.004354795,0
0.01704913,1.118825,-0.003776929,6.156739,0.0117038,0.003815973,0
-0.004382207,1.111578,-0.1153148,6.151874,-0.1032669,0.002713054,0
-0.0042613,1.115471,-0.00381127,6.150152,-0.09456889,0.002938925,0
-0.01983562,1.124444,0.09974875,6.15565,-0.0426207,0.003695983,0
-0.0247548,1.130078,0.09681428,6.153929,0.1273766,0.007408975,0
0.09908091,1.123284,-0.03235311,6.137964,0.02877356,0.005365902,0
0.03236803,1.124364,-0.08706328,6.132598,-0.1938547,0.001442864,0
-0.04539206,1.11458,-0.05967806,6.138253,-0.2657427,-0.0004678828,0
-0.06157975,1.128443,0.07710242,6.139484,-0.04005953,0.005818095,0
0.09929746,1.122381,0.05841375,6.13037,0.2362632,0.008633308,0
0.1361143,1.110855,-0.04515514,6.110784,0.1967492,0.007907007,0
-0.09637596,1.108388,-0.0342959,6.107409,-0.2857999,0.0004988291,0
-0.1938084,1.102637,-0.05157316,6.138546,-0.4552196,-0.002354344,0
-0.08068122,1.104244,0.007322777,6.144152,-0.1067026,0.004166333,0
0.4815221,1.096076,-0.1137196,6.089784,0.5099059,0.01176685,0
-0.05613251,1.09586,0.006783819,6.074207,-0.002038987,0.004656713,0
-0.4593015,1.090498,-0.1646144,6.122799,-0.4350104,-0.002629693,0
0.119976,1.077833,-0.2637665,6.123314,-0.2502439,-0.001302743,0
0.4483529,1.06894,-0.1305425,6.086036,-0.5273554,-0.001947308,0
0.1123324,1.072311,-0.121521,6.167207,0.6771103,0.005186373,0
-0.4225809,1.133946,0.595406,6.117738,0.9837462,0.02753948,0
0.1180985,1.05424,-0.5243403,6.099842,-0.08947937,0.004483173,0
0.1697572,1.099335,0.5157626,6.081244,-2.063343,-0.03215365,0
-1.0342,1.049129,-0.3923688,6.159243,0.2167434,0.01468771,0
0.06723863,1.102303,0.5601403,6.137558,0.3893687,0.0114857,0
1.506191,1.138994,0.4428999,6.054523,0.3864291,0.008684069,0
0.5295357,1.041286,-0.6387423,6.017738,-0.456187,-0.006659025,0
-0.1293456,0.9962663,-1.140787,6.108315,0.6092642,0.01370859,0
-0.6594559,0.9873179,-1.397412,6.18623,-0.7664489,-0.00380024,0
-1.081917,0.9980806,-2.315174,6.219211,-0.07220377,-0.00561251,0
0.0647109,1.160604,-0.2171715,6.033249,-1.045639,-0.001024729,0
-0.2977815,1.10052,-0.08168616,6.133404,0.1881116,0.005079091,0
0.3088107,1.128603,1.035538,6.154006,1.052837,0.02548412,0
0.6678454,1.070411,-0.7334259,6.079343,-0.1400626,-4.663495e-05,0
1.109331,1.108238,0.2421561,6.050061,0.09636195,0.005808346,0
-1.167126,1.068259,-0.4683851,6.207254,-1.249984,-0.00214783,0
-1.053804,1.032141,-1.079402,6.210662,0.3939258,-0.001307085,0
0.4826772,1.145394,0.3682933,6.112761,-0.005011446,0.008222049,0
0.5834495,1.100334,-0.2034144,6.095619,-0.09432173,-0.002710797,0
-0.3753981,1.058519,-0.3047299,6.107475,0.3663312,0.02455199,0
-0.0212286,1.083699,-0.1457206,6.102192,-0.2491102,-0.007247766,0
1.198149,1.035875,-1.227558,6.127426,0.9030578,0.01560264,0
-0.7022218,1.156733,0.5247213,6.11129,-0.3875929,0.01576835,0
0.8364406,1.101695,0.1852842,5.982221,-0.3936266,-0.002432022,0
-1.597944,1.078906,-0.4154642,6.139592,0.6678173,0.02486593,0
0.6783262,1.038747,-1.188358,6.063799,-0.7928103,0.003198542,0
0.7353638,1.171466,0.7439535,6.091922,0.004212466,-0.009111621,0
-0.3770888,1.046325,-0.7662275,6.091804,-0.04252126,0.007273265,0
-0.07224939,1.116369,-0.1151526,6.090039,0.146119,0.004237234,0
0.1433432,1.202674,0.925298,6.096704,0.3792916,0.01011316,0
0.07111162,1.005151,-1.284555,6.09951,-0.6841912,-0.01120939,0
-1.091722,1.075171,-0.3436892,6.094425,0.5255748,0.0200109,0
0.9390337,1.210705,1.1851,6.052529,-0.5751138,0.01498944,0
