R,RDes,P,PDes,Y,YDes,FaultIn
0.03849572,-4.486555,-0.07432796,7.127852,0.0013977,-0.01009025,0
0.05312937,-4.484834,-0.06430615,7.125876,0.01069601,-0.01011756,0
0.0604138,-4.48907,-0.03266799,7.120344,-0.0748631,-0.01166256,0
-0.004211491,-4.48129,0.005536584,7.126374,-0.01008155,-0.01070543,0
0.03917356,-4.487383,-0.1040081,7.123148,0.02686176,-0.009453706,0
0.04251514,-4.48913,0.0291447,7.11579,0.06375288,-0.009204788,0
0.05412083,-4.494849,-0.04209831,7.113712,0.0133324,-0.01018286,0
-0.0001138952,-5.018921,-0.05471328,7.114061,-0.03258496,-0.009371941,0
-0.03028548,-4.500688,0.003169849,7.117377,-0.09685683,-0.01197038,0
-0.07696403,-4.500737,-0.02101146,7.125488,-0.04145137,-0.01179837,0
0.03365624,-4.503029,-0.05544465,7.122934,-0.01179903,-0.01135977,0
0.06099217,-4.497858,0.09868775,7.115065,0.06247653,-0.008465867,0
-0.02459189,-4.505837,-0.05121956,7.120018,0.07414626,-0.008837167,0
0.02525027,-4.504546,-0.02348662,7.110328,0.01576525,-0.01110712,0
-0.05122844,-4.489784,0.1735498,7.114123,0.01535179,-0.009258568,0
-0.00401141,-4.504843,-0.04082767,7.111002,0.08108643,-0.008736753,0
0.04941876,-4.509985,-0.05969831,7.107549,-0.1049974,-0.01177908,0
0.04236456,-5.023251,0.04206478,7.102403,-0.2121641,-0.01073485,0
-0.2250928,-4.515139,-0.1260979,7.128607,-0.181522,-0.01238284,0
-0.08833227,-4.500093,0.02958236,7.131489,0.09451656,-0.007527946,0
0.1815681,-4.500312,0.05590693,7.113187,0.400464,-0.003165244,0
0.1166244,-4.505119,0.1181225,7.098229,0.1425341,-0.01088306,0
-0.2073853,-4.510875,-0.05270433,7.110512,-0.3024137,-0.0151863,0
-0.2974172,-4.509868,0.02038246,7.15125,-0.3969624,-0.01454412,0
0.3326862,-4.532884,-0.3638173,7.124013,0.3343348,-0.003744434,0
0.1528097,-4.51165,-0.2206395,7.086699,0.1310134,-0.008295378,0
0.04426993,-4.465421,0.6027979,7.075088,0.175604,-0.004942801,0
0.06972332,-5.060363,-0.2996252,7.124352,0.4280795,-0.007167154,0
-0.04121093,-4.542093,-0.0335301,7.128333,-0.2962801,-0.01089062,0
0.06867517,-4.524502,-0.1065061,7.131797,-0.02457188,-0.01033977,0
-0.02323798,-4.545137,-0.09494527,7.105309,-0.2662963,-0.0124764,0
0.2287442,-4.569217,-0.5367313,7.12514,0.3529916,-0.002390846,0
0.3047567,-4.553705,-0.11397,7.132956,0.02369215,-0.008324462,0
0.4019181,-4.618864,-1.248762,7.090929,0.01856505,-0.01075249,0
0.1926936,-4.568299,-0.591561,7.116283,0.01323645,-0.006960718,0
-0.2472599,-4.584668,-0.07858699,7.144852,0.701331,0.001710509,0
0.5808938,-4.589523,-0.3837927,7.150867,-0.8042118,-0.0168305,0
-0.3623342,-4.505112,1.511337,7.140303,-0.3005554,-0.0175801,0
-0.1628174,-4.594282,-0.4214669,7.1255,0.07464745,-0.01095951,0
-0.5551762,-4.582343,0.8073639,7.148412,0.3847699,-0.008193779,0
-0.168025,-4.431588,2.708601,7.137542,0.3908617,0.01014309,0
0.8625847,-4.773195,-2.346043,7.014761,-0.2831885,-0.0270431,0
2.309572,-4.635327,-0.9324157,6.968762,0.8893247,0.01058766,0
-2.462766,-4.666032,0.07084798,7.245355,-0.8377703,-0.02164069,0
2.151964,-4.641593,-0.5248706,6.833326,0.5404205,-0.02592138,0
-1.485667,-4.44524,0.9434413,7.335019,-0.2308636,0.00666907,0
-3.412276,-4.37263,3.499392,7.339072,-0.03405511,-0.004819194,0
2.352224,-4.689898,-2.438832,7.119223,0.5502511,-0.006124392,0
-3.193915,-4.491303,0.4675393,7.402594,-0.5943121,-0.01813913,0
0.4499301,-4.508637,0.8987986,7.146269,0.4119709,-0.005558806,0
-1.738151,-4.760098,0.2658652,7.146564,-0.09534316,-0.001866304,0
1.643575,-4.680293,-0.9067873,7.061902,-0.01940637,-0.01771055,0
-1.447138,-4.379312,3.14288,7.26557,-0.3081309,-0.004518323,0
-0.3121789,-4.457664,1.431821,7.114793,-0.2981577,-0.0246892,0
-0.5399161,-4.695786,-1.017133,7.231545,0.4309412,0.01413963,0
0.1492094,-4.632259,0.3961606,7.060405,-0.2130634,-0.0158422,0
-2.160725,-4.500874,0.7244614,7.313301,0.8903606,0.008364309,0
2.18833,-4.676823,-1.187206,6.955924,-0.201413,-0.0001858202,0
0.4338789,-4.511743,0.1397474,7.138406,-0.2615586,-0.01594915,0
-0.5668328,-4.586089,-0.1219317,7.152309,-0.3228827,-0.02074041,0
0.4138495,-4.712929,-1.598403,7.127948,-0.604926,-0.03793391,0
-0.8196293,-4.611239,0.7524413,7.190285,1.067461,0.01517369,0
0.6204898,-4.623668,-0.247737,7.06043,0.5806444,0.01928324,0
0.7222204,-4.514182,1.684654,7.075518,-0.3437423,-0.02824524,0
-0.8211104,-4.764541,-1.669239,7.243914,0.0727029,0.001184796,0
0.0645099,-4.729194,-1.219447,7.084693,-0.3937786,-0.02432228,0
-0.5908567,-4.557327,0.6356054,7.254634,0.1476275,-0.001281014,0
1.938841,-4.724437,-0.8921477,7.034032,0.1378077,0.01266717,0
0.3890145,-4.568002,0.641974,7.101307,-0.4686188,-0.02336105,0
-0.6344635,-4.761151,-0.9787161,7.205529,0.2268568,-0.01100729,0
-0.4692686,-4.600565,-0.6592621,7.125585,-0.3856187,-0.01000456,0
-0.4039218,-4.708358,-0.3748983,7.159526,0.1605434,-0.009973646,0
0.5054853,-4.597649,0.007167572,7.097497,0.161084,0.0003336264,0
1.157065,-4.694339,0.5923656,7.158742,-0.2171005,-0.002848298,0
-0.2625411,-4.695491,0.0283544,7.108639,0.3661216,-0.007114647,0
-0.8146325,-4.614206,-0.8046635,7.195578,-0.2972996,-0.007272341,0
0.4690909,-4.640649,0.2494875,7.078815,0.07412963,-0.01106126,0
-0.128864,-4.733158,-0.04056429,7.152217,0.435813,0.007816821,0
-0.8614029,-4.754142,-0.8190259,7.1943,-0.5833356,-0.02971026,0
-0.179161,-4.633447,0.6877149,7.138384,0.5239341,-0.002292572,0
0.3468878,-4.594963,1.585963,7.148058,-0.2909101,0.006570634,0
0.8180951,-4.613896,1.970463,7.067182,-0.06329494,-0.02495812,0
-0.1296709,-4.778571,-1.592303,7.179727,0.6865972,0.00326821,0
-0.7502046,-4.667689,0.7052512,7.22356,-0.5808052,-0.02279887,0
-0.6441863,-4.663945,0.4257462,7.157487,0.3186957,0.003073578,0
-1.145334,-4.664193,0.7104623,7.166435,-0.3834106,-0.008213325,0
