0,0
800240,0
800240,0
800240,0
800240,0
800240,0
800240,0
800240,0
800240,0
800240,0
800256,0
800256,0
800256,0
800256,0
800256,0
800256,0
800256,0
800256,0
800280,0
800280,0
800280,0
800280,0
800280,0
800280,0
800280,0
800296,0
800296,0
800296,0
800296,0
800296,0
800296,0
800296,0
800296,0
800320,0
800320,0
800320,0
800320,0
800320,0
800320,0
800320,0
800336,0
800336,0
800336,0
800336,0
800336,0
800336,0
800336,0
800336,0
800360,0
800360,0
800360,0
800360,0
800360,0
800360,0
800360,0
800360,0
800360,0
800376,0
800376,0
800376,0
800376,0
800376,0
800376,0
800376,0
800400,0
800400,0
800400,0
800400,0
800400,0
800400,0
800400,0
800400,0
800416,0
800416,0
800416,0
800416,0
800416,0
800416,0
800416,0
800440,0
800440,0
800440,0
800440,0
800440,0
800440,0
800440,0
800440,0
800456,0
800456,0
800456,0
800456,0
800456,0
800456,0
800456,0
800456,0
800456,0
800480,0
800480,0
800480,0
800480,0
800480,0
800480,0
800480,0
800496,0
800496,0
800496,0
800496,0
800496,0
800496,0
800496,0
800496,0
800520,0
800520,0
800520,0
800520,0
800520,0
800520,0
800520,0
800536,0
800536,0
800536,0
800536,0
800536,0
800536,0
800536,0
800560,0
800560,0
800560,0
800560,0
800560,0
800560,0
800560,0
800560,0
800560,0
800560,0
800576,0
800576,0
800576,0
800576,0
800576,0
800576,0
800576,0
800600,0
800600,0
800600,0
800600,0
800600,0
800600,0
800600,0
800616,0
800616,0
800616,0
800616,0
800616,0
800616,0
800616,0
800640,0
800640,0
800640,0
800640,0
800640,0
800640,0
800640,0
800640,0
800640,0
800656,0
800656,0
800656,0
800656,0
800656,0
800656,0
800656,0
800656,0
800656,0
800680,0
800680,0
800680,0
800680,0
800680,0
800680,0
800680,0
800696,0
800696,0
800696,0
800696,0
800696,0
800696,0
800696,0
800696,0
800720,0
800720,0
800720,0
800720,0
800720,0
800720,0
800720,0
800736,0
800736,0
800736,0
800736,0
