0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903681,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903807,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
903933,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
904059,0
907558,0
907558,0
907558,0
907558,0
907558,0
907558,0
907558,0
907558,0
907558,0
907558,0
907558,0
907558,0
907558,0
907558,0
907558,0
907558,0
