448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448618,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448743,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448869,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
448995,0
