R,RDes,P,PDes,Y,YDes,FaultIn
-4.646145,-6.094558,2.758983,-0.09249333,1.794491,20.42826,0
0.2904128,-6.225765,-2.634161,-0.3458289,0.01338357,20.42118,0
-2.930655,-6.158937,-0.4408553,-0.15827,-0.5397169,20.41735,0
-0.7530824,-6.376987,-2.472244,-0.3303551,0.1859613,20.40691,0
-3.360523,-6.31143,1.267599,-0.05877871,0.04378749,20.39547,0
5.513283,-6.075479,-1.728474,-0.5151297,-1.784879,20.31822,0
-4.171807,-5.64641,4.508749,-0.1501249,0.9695024,20.3792,0
-3.09761,-5.848512,2.789516,-0.1184018,-0.2680997,20.31918,0
2.844438,-6.446043,-0.4331307,-0.5189949,-1.941684,20.23958,0
-0.3808218,-6.361239,1.24293,-0.03438031,-0.3457664,20.2366,0
-1.018353,-6.335689,-1.584005,-0.3159602,-0.0111912,20.17501,0
1.849558,-6.195405,0.6508531,-0.4680936,0.2495536,20.20248,0
0.130968,-6.293925,-0.7629139,-0.3066121,-0.3115207,20.1925,0
-2.267092,-6.447894,-2.162016,-0.2345727,1.848631,20.30769,0
-2.23235,-6.509418,-2.693653,-0.1047213,0.7225976,20.28323,0
0.7743847,-6.138327,1.694641,-0.2666553,-1.216918,20.21466,0
-0.775948,-6.364428,-1.937848,-0.2785026,-0.1535451,20.19582,0
-2.376924,-6.356153,0.6253324,-0.2033299,-0.5369633,20.15678,0
2.330587,-6.264577,-0.1600744,-0.3437842,0.1365343,20.20546,0
5.542138,-6.248203,0.2599436,-0.6243261,-0.3916705,20.19918,0
-7.114466,-6.241118,1.448508,0.2166427,1.527689,20.24781,0
-1.014988,-6.303622,-0.2179396,-0.3163713,0.9495293,20.31429,0
1.9,-6.189418,0.5913117,-0.4151182,0.9778855,20.35774,0
-4.8436,-6.471472,-3.124806,0.1632482,1.050847,20.41289,0
2.264875,-6.30795,1.52442,-0.3290855,-0.5047771,20.39323,0
2.672813,-6.417111,0.1632238,-0.4789022,-1.168326,20.34667,0
-0.005341378,-6.545658,-1.709324,-0.215374,1.151226,20.39637,0
0.2571242,-6.265842,-1.476165,-0.3087401,-0.1995084,20.34808,0
2.986879,-6.618579,-3.016082,-0.4687718,1.379748,20.47038,0
-6.662011,-6.156196,2.657031,0.094138,2.24791,20.58546,0
5.720275,-6.497923,-1.971983,-0.8179761,0.6831648,20.61977,0
-2.980257,-6.392488,-0.68457,0.0318009,0.2390624,20.68728,0
6.94101,-6.632162,-3.292681,-0.9420226,-2.145504,20.58045,0
-6.262992,-6.454327,0.2414346,0.1193618,-0.4581152,20.59066,0
2.801598,-6.678149,-1.226104,-0.591703,-1.507878,20.50282,0
4.049313,-6.550179,-0.2061357,-0.4958665,-2.98752,20.37588,0
-1.285317,-6.749135,-2.213727,-0.09185223,-2.415337,20.30624,0
1.187145,-6.403342,1.976933,-0.317093,-1.173862,20.26237,0
-5.939379,-7.379514,-3.979368,0.2629148,0.10653,20.29259,0
-0.5843011,-6.041527,1.5092,-0.4530697,1.07363,20.35472,0
0.05755319,-7.071308,-3.626416,-0.1407405,0.5884096,20.43558,0
0.7836533,-6.172395,5.317231,-0.3771901,1.217538,20.51504,0
-0.7189205,-7.330688,3.764827,-0.2741602,-0.3721853,20.52435,0
