	R	RDes	P	PDes	Y	YDes	FaultIn	RRPrediction
150	0.21592566572807398	0.19923366724804503	0.336615244857352	0.36654978517312103	0.7343997913555319	-0.7068651460915609	0	0
151	0.380813164600024	0.19707449687531303	3.34914856140383	3.729199673354	0.243764821200736	-0.886020829062185	0	0
152	0.237098145328098	0.111677757400755	2.88015273918052	2.36373182216451	-0.168699935334552	-0.8612165031724829	0	0
153	0.40532641869474	0.40736938935924893	2.43902311603191	2.00724089240468	-0.4353111534334671	-0.794948255928178	0	0
154	0.327211747037575	0.380179196988177	1.5633640164695701	1.08789220639496	-0.6185482912596171	-0.561944728293397	0	0
155	0.27345303464931303	0.0711624835547894	0.184194268892796	-0.31301553959204803	-0.652962140010577	-0.216108815174345	0	0
156	-0.10315008282478999	-0.214919980865492	-1.30823297543705	-1.5085769522141101	-0.528201079604758	0.16179952338449	0	0
157	-0.17424074921287697	-0.23435462858597603	-1.23230990360141	-1.02621277312217	-0.27244610815631604	0.378265472073647	0	0
158	0.0712878855756512	0.00909913487013815	-2.04247802766689	-2.21260255122929	-0.00849681637969125	0.394458349477389	0	0
159	-0.152578525648588	-0.0750724289284625	-1.77337119005565	-1.61994314258258	0.20689608427386197	0.37230778505845596	0	0
160	-0.0733259088839831	0.0329201636657352	-2.26096072432424	-2.17241596085161	0.33113177114571996	0.253842992447096	0	0
161	0.109568756260536	-0.12179624966789	-2.0009065376779898	-1.90935007131089	0.312994498854287	0.160368095284829	0	0
162	-0.25885364155678103	-0.101701097339338	-1.2378935581919799	1.76823865062148	0.2705405985842	0.0761072708028287	0	0
163	0.5733310454616221	0.590076936527018	0.024310572057596003	-0.476466328414779	0.205293948485686	-0.23408129148881196	0	0
164	-0.0053117240908555	-0.199539269300285	-0.8253371295599221	2.1763860513233	0.0620002515406437	-0.0665052016177466	0	0
165	0.0184811749410908	0.079974629768541	-0.60169665772964	-1.45804453031652	0.00554617646286655	-0.11371380539431	0	0
166	-0.210969537839891	-0.264314104958677	0.994254521635195	1.23563160550065	-0.009600840877140141	0.00418751571445472	0	0
167	-0.257216597233097	-0.505119309694091	-1.4350790024617601	-1.78618426112456	-0.0101274142551978	0.11445357854139501	0	0
168	0.17540539172311304	0.48811582860926	1.5501378956624	0.987699486479668	0.007724349714025741	-0.10173616419916	0	0
169	0.31107901140631605	0.17481804042224403	-1.01744358530827	-1.19780649253769	-0.0336913263255852	-0.0320507834920561	0	0
170	12.2542454398704	-1.4014767887213702	2.11401510688867	1.95306455762309	0.7153807150390109	-0.0326949619479656	0	0
171	74.6373150691403	-41.5945931950104	4.159350104852891	4.264485526217	27.8825876525876	-5.02268120271178	5	5
172	48.167614005340496	-95.6583394554068	5.96018118397515	7.461892772477009	56.974602816111705	-19.079333076774798	5	5
173	17.0914906735263	-129.657439337433	23.779100624748896	29.2702245509192	77.9497808172123	-41.833932217312395	5	5
174	5.07377550437418	-143.095247072622	46.4124769257616	51.9771319611142	89.0739635765906	-64.6183822982313	5	5
175	-5.30106201599239	-139.982016389932	62.76861583731811	62.7176018939062	91.5334599238616	-88.181360176936	5	5
176	5.98854615300618	-130.556572889557	62.221754392844105	59.7598746283506	100.898683891695	-112.64729149613001	5	5
177	45.4143745401118	-131.464685511553	57.065384448797104	55.0313536993205	117.78754156977199	-135.497553234686	5	5
178	93.79032808990021	-136.74714172151198	63.5956789082614	69.1373340409578	142.97545350406202	-104.07596415596599	5	5
179	131.174193937501	-152.14255071466602	78.15039483096271	84.45319546451509	173.59710422483002	-31.080219766960603	5	5
180	123.090008000838	-180.569523335453	96.694377054444	108.93976949534401	205.684268596073	59.050251463934295	5	5
181	36.573383705821904	-190.47123802629798	127.074630730992	138.27003429203	231.72863761907902	111.25031742758199	5	5
182	-228.604651491393	-128.859200944927	132.47413103843598	127.434026980156	144.587909144772	-92.7661654057345	5	5
183	-188.909877932372	-8.56372560687583	104.987704168761	93.95245050224821	19.675051945476998	-126.605492385436	5	5
184	-118.847895532959	79.9875606393099	76.1125979821912	70.7863372274337	-97.14472110895571	-129.372956634721	5	5
185	-91.8928569780661	152.036895925882	75.96170552197191	82.44054147587279	-188.774196206494	-106.25074263866699	5	5
