R,RDes,P,PDes,Y,YDes,FaultIn
0.009498969,-8.64997,-0.02763164,-13.25832,-0.01701211,0.04993329,0
0.0002130399,-8.650939,-0.02659178,-13.25855,-0.01141797,0.05113425,0
0.01431552,-9.169932,-0.01027065,-13.26015,0.02710881,0.04596785,0
-0.01898311,-8.654019,-0.02471303,-13.25598,0.01885755,0.05128759,0
0.003046365,-9.168413,0.004687846,-13.25313,0.008576454,0.04645908,0
0.003073042,-8.647234,0.01409043,-13.25288,0.03573854,0.05096447,0
-0.01769509,-9.684381,-0.02861051,-13.24878,-0.004160877,0.04257007,0
0.01191098,-8.641847,0.07431059,-13.24972,-0.005543781,0.05024665,0
0.022379,-9.159021,-0.008210133,-13.25019,-0.01088821,0.04664605,0
0.005956021,-9.677575,-0.04390118,-13.25243,0.006421235,0.04231675,0
0.002152908,-8.647792,-0.02914375,-13.25235,-0.02763662,0.04963008,0
-0.006353953,-9.167365,-0.04883176,-13.25055,-0.05548706,0.04594634,0
0.05986391,-9.170095,-0.04925558,-13.25124,-0.08771889,0.04473991,0
0.02353112,-8.647256,0.02075222,-13.25178,0.09907719,0.05185401,0
-0.1577235,-8.639127,0.1112543,-13.24059,0.1245526,0.05289306,0
-0.158676,-8.64323,0.03338374,-13.23815,-0.08935078,0.04858598,0
0.04352946,-9.147694,0.2091901,-13.25649,-0.08240899,0.04336759,0
0.06145535,-9.14328,0.1853565,-13.26356,0.04390267,0.04559884,0
0.02061504,-8.631418,0.08159109,-13.25921,0.0625339,0.04942185,0
0.07637174,-8.628243,0.1353115,-13.26475,0.07382212,0.0483729,0
-0.2005107,-9.147912,0.04898055,-13.23667,-0.1812743,0.04355008,0
-0.1391614,-8.632128,0.06229305,-13.23887,-0.1373247,0.0475525,0
0.03447716,-9.143324,0.05104128,-13.24599,0.07635998,0.04465999,0
0.1024597,-9.167683,-0.07435051,-13.26298,0.2813475,0.04657483,0
-0.1087538,-9.166041,-0.02140145,-13.24667,-0.157821,0.03873277,0
0.08479526,-8.642409,0.06611545,-13.24194,-0.2295135,0.04846171,0
0.1601193,-9.17163,0.07019977,-13.26281,0.5480406,0.05395648,0
-0.4092137,-8.625233,0.2434466,-13.21803,-0.5007969,0.04756271,0
0.2608133,-9.19839,-0.6000871,-13.23649,0.008308001,0.04645916,0
0.4532113,-8.659653,0.1418857,-13.28297,0.4801903,0.05130259,0
-0.6775778,-9.205256,-0.4856365,-13.19969,-0.7275295,0.03501968,0
0.2931591,-9.171116,0.7609491,-13.23314,0.5687104,0.04214318,0
0.4069431,-8.608818,0.09070464,-13.26536,0.1520603,0.05702187,0
0.1278502,-9.206326,-0.5612879,-13.26604,0.3822897,0.04463118,0
0.0487289,-9.219653,-0.7037841,-13.21858,-0.3416453,0.04882182,0
-1.143895,-9.074717,1.140172,-13.14411,0.3626813,0.04055262,0
-0.1967449,-9.076036,0.92927,-13.20234,0.02172048,0.04661826,0
-0.5008267,-9.04475,1.705125,-13.17903,-0.3429233,0.03464443,0
0.7320987,-9.191982,-0.6513122,-13.23188,0.3877581,0.04799926,0
-0.1804022,-9.167271,-0.1527096,-13.18446,-0.6267931,0.02816797,0
0.2416764,-9.181221,-0.4139802,-13.23817,0.4718993,0.059234,0
-0.419663,-9.11464,0.2381025,-13.18338,-1.029014,0.02271612,0
0.6393934,-9.180568,-0.9987352,-13.27595,1.015189,0.05706493,0
-0.04497885,-9.164529,-0.538714,-13.19841,-0.5116944,0.03674592,0
