R,RDes,P,PDes,Y,YDes,FaultIn
0.02567843,7.901352,0.020878,6.435934,-0.01205963,0.02877583,0
0.02532794,7.902964,0.02824425,6.433045,-0.02208702,0.02874976,0
-0.01371522,7.903917,0.003697395,6.435764,0.03626221,0.02945488,0
0.03158434,7.901628,-0.05228882,6.43609,-0.01842303,0.02899558,0
0.009880974,7.902591,0.004561401,6.434896,0.01576912,0.03022268,0
0.02631854,7.897936,-0.04581878,6.434913,0.04026562,0.02980994,0
0.01799533,7.900681,0.02920619,6.433506,0.005931505,0.03029181,0
0.005824338,7.89621,-0.05576596,6.435867,-0.007174108,0.02936165,0
0.04187362,7.894508,0.01865474,6.434823,-0.01795121,0.0290363,0
0.004627822,7.898335,0.02180308,6.438288,-0.02570115,0.02856692,0
0.04013406,7.892526,-0.1020465,6.437438,-0.121593,0.02731592,0
0.05847222,7.889879,-0.1100925,6.442183,-0.08954639,0.02864305,0
-0.006359547,7.890838,-0.05467786,6.442495,-0.05783173,0.02868729,0
-0.1523897,7.890299,-0.04141715,6.460295,0.01076495,0.02791256,0
0.1020098,7.894236,0.05089702,6.447335,-0.04342121,0.02762957,0
0.1811628,7.886548,-0.006432481,6.442357,-0.09649431,0.02849188,0
-0.2235048,7.884687,-0.01514965,6.478496,-0.0747015,0.02955593,0
0.1329867,7.892457,0.1599512,6.44418,0.02429098,0.03026195,0
-0.04505933,7.887748,0.07167925,6.456993,0.03213936,0.02706456,0
0.09663077,7.885685,0.07755965,6.458881,0.09925915,0.03110032,0
-0.1340907,7.885476,-0.07065135,6.480249,-0.07428139,0.02783692,0
0.02567034,7.892737,-0.001148599,6.467779,-0.2040503,0.02585051,0
-0.0003601564,7.873033,-0.07537678,6.458878,-0.08002316,0.0283312,0
0.2063109,7.877638,0.05766289,6.445945,0.2564927,0.03333394,0
-0.2287778,7.882468,-0.02607716,6.475356,0.01786998,0.02861923,0
0.01881298,7.88374,0.01621249,6.481185,0.2327547,0.03200182,0
-0.02001273,7.900279,0.09168765,6.470128,-0.05071468,0.02611741,0
-0.1877957,7.882459,-0.1933341,6.504752,-0.07367356,0.02879526,0
0.134335,7.897159,0.2904972,6.47411,0.4365783,0.04301089,0
-0.2234965,7.949491,0.5352768,6.513925,0.09886595,0.03089039,0
0.2039634,7.911957,-0.05131873,6.491093,0.2196019,0.02579892,0
-0.6004719,7.965638,0.7707177,6.537127,-0.3465205,0.02981022,0
-0.1344591,7.907636,-0.04053368,6.516717,0.1917066,0.03396958,0
-0.3669117,7.909053,0.5273057,6.560829,-0.08704968,0.0268173,0
-0.1663472,7.916096,0.350352,6.520144,0.3257673,0.02344074,0
0.1846691,7.919547,0.1872577,6.50273,0.3731118,0.03604155,0
-0.4668932,7.943851,-0.09536564,6.560712,-0.140805,0.01741615,0
0.2611704,7.870386,-0.5304161,6.482054,0.1876736,0.03323665,0
0.01840219,7.938422,0.8438917,6.537902,-0.5505016,0.02491939,0
-0.1422122,7.856308,-0.4055927,6.505612,-0.2846541,0.02484013,0
-0.243732,7.851302,-0.847553,6.5361,0.3264928,0.03490863,0
-0.1487222,7.966997,0.4282849,6.554707,-0.005817942,0.01662189,0
0.3241569,7.869875,0.1393275,6.511497,-0.01156633,0.02128328,0
0.9798473,7.858015,-0.1076103,6.407562,-0.09101477,0.03859752,0
-0.5099762,7.8275,0.11288,6.454985,-0.3612116,0.018168,0
-0.3056898,7.824508,0.5557215,6.481903,-0.05920386,0.02773317,0
0.2001073,7.751384,-0.5188041,6.46194,0.2278199,0.01057617,0
-0.08003409,7.821074,-0.4335982,6.470405,-0.2470814,0.0179826,0
-0.07767665,7.772036,-0.3620736,6.524647,-0.3606335,0.008230705,0
-0.0610316,7.883859,0.7695422,6.464246,0.01894668,0.02285774,0
-0.1893579,7.805214,-0.2917064,6.4973,0.1568533,0.04301358,0
0.1746275,7.827837,-0.261681,6.442524,0.2770117,0.04439611,0
0.2103312,7.803957,-0.2846139,6.434406,0.01437377,0.02538503,0
0.3859473,7.814715,-0.3008488,6.422753,-0.29568,0.02457697,0
0.06038802,7.82717,0.4871051,6.462966,0.4840897,0.02479507,0
-0.1404497,7.848238,0.218936,6.49545,0.2148666,0.03657372,0
-0.3745079,7.762093,-0.8791046,6.48551,-0.390955,0.01963007,0
-0.5500305,7.824802,-0.01640002,6.511842,-0.2118421,0.01284409,0
