R,RDes,P,PDes,Y,YDes,FaultIn
0.02239394,16.44542,0.06115866,-27.19657,0.01455171,-0.3083012,0
0.03968465,16.44416,0.04955169,-27.1981,-0.00767231,-0.3091275,0
-0.0289505,16.44154,-0.01828142,-27.19534,-0.01932484,-0.3084544,0
-0.05336237,16.44439,0.04379676,-27.19143,-0.04977767,-0.3091106,0
0.06221044,16.45425,0.1009865,-27.19486,-0.02555602,-0.3098738,0
0.01673027,16.45555,0.02861989,-27.1968,-0.004499257,-0.3088405,0
-0.03950511,16.4546,-0.03959802,-27.19313,0.06878965,-0.3080309,0
-0.00622604,16.4509,-0.0106446,-27.1893,0.01900355,-0.3081712,0
-0.02107457,15.93378,-0.02867918,-27.18669,-0.001569162,-0.317367,0
-0.03367092,16.45812,0.07011681,-27.18348,-0.04528172,-0.3085312,0
0.008628025,16.46107,0.0225702,-27.1766,-0.01361535,-0.3082281,0
0.001098448,16.45931,-0.008574758,-27.17799,-0.1149679,-0.3112742,0
-0.01021728,16.45507,-0.05958096,-27.18147,-0.04386145,-0.3081702,0
0.04535487,16.46353,0.0759839,-27.18366,0.1069315,-0.3071039,0
0.01184795,15.94302,-0.03632975,-27.18451,-0.02472762,-0.3177873,0
0.001390971,16.46116,0.01194942,-27.19154,-0.1706153,-0.3115172,0
-0.08067351,15.9387,0.06836102,-27.18874,-0.1148848,-0.3174692,0
-0.02044747,15.93751,-0.07001162,-27.19156,0.02250589,-0.3159365,0
0.1457819,16.45104,0.01034041,-27.19403,0.02089369,-0.3075696,0
0.07477549,16.46165,0.03829792,-27.19828,-0.07801215,-0.3100123,0
-0.005634972,16.46851,0.07472815,-27.19,-0.2087279,-0.3122048,0
-0.1607336,16.47167,0.09078389,-27.16761,-0.03447827,-0.3067268,0
0.1312761,16.47111,-0.06127229,-27.18327,0.2788768,-0.3024852,0
0.2863227,16.47098,-0.02419883,-27.22079,0.09346527,-0.307862,0
-0.2407504,16.47064,0.06013951,-27.20638,-0.3613693,-0.3139034,0
-0.2475286,16.4809,0.08898506,-27.18019,-0.04101863,-0.3055306,0
0.1184033,16.48352,0.08753517,-27.1997,0.2139955,-0.3046792,0
0.229912,16.50389,0.3955918,-27.22106,0.07412229,-0.3023751,0
0.2120585,16.45267,-0.3485772,-27.22308,0.7176101,-0.2984978,0
-0.4060985,16.41839,-0.1928906,-27.17262,-0.4922954,-0.3218393,0
-0.1930595,16.4736,-0.4247571,-27.23428,-0.3162503,-0.3072989,0
0.7429108,16.48442,-0.001894511,-27.24599,-0.7422338,-0.3243936,0
-0.2580324,16.45495,-0.248439,-27.18732,0.4269407,-0.3021447,0
-0.2111958,16.42773,-0.4262211,-27.17437,0.04044321,-0.3082553,0
0.001672948,16.47449,0.06770948,-27.20802,0.7292621,-0.298208,0
0.2521147,16.48786,0.1182864,-27.19953,-0.6832981,-0.317441,0
-0.5589123,16.46055,-0.2863048,-27.14974,-0.4025284,-0.3153319,0
-0.4797189,15.97123,0.301342,-27.18848,-0.1570025,-0.3010454,0
-0.7504429,16.49676,0.2355107,-27.095,0.4286432,-0.3043981,0
-1.00273,16.51104,0.09913729,-27.11772,-0.1732596,-0.3118055,0
-2.03981,16.48376,0.03498655,-27.21725,-0.5504429,-0.3096163,0
1.792827,16.49328,-0.2099513,-27.31618,0.2964989,-0.3009268,0
0.665372,16.47564,-0.584291,-27.15664,0.006734372,-0.3184031,0
-0.1658352,16.50345,-0.043149,-27.1341,0.2182385,-0.3006077,0
0.3812684,16.5234,0.1436825,-27.20901,-0.5380985,-0.3199271,0
-0.125913,16.56328,0.08001157,-27.15084,0.3889029,-0.3111048,0
-0.1185765,16.53625,0.3404984,-27.18753,-0.1642925,-0.2938496,0
-0.1557305,16.5805,1.33828,-27.11786,0.1603312,-0.3226941,0
0.02037178,16.54736,-0.4282854,-27.16326,0.2784819,-0.2957996,0
0.5845915,16.50774,-0.0950688,-27.21707,-0.6898991,-0.3252944,0
-0.1643589,16.57655,-0.06947859,-27.15121,0.4443993,-0.2968641,0
0.4591866,16.53655,-0.2794308,-27.18188,-0.2038631,-0.3112732,0
-0.0699218,16.54498,0.09084202,-27.13634,0.08391132,-0.3104245,0
-0.3175986,16.59825,1.203249,-27.16018,-0.2308885,-0.3076006,0
0.04711527,16.52956,-0.9320133,-27.15408,0.1937126,-0.3204216,0
-0.4752924,16.53605,0.1063099,-27.11693,0.4864252,-0.294934,0
0.554713,16.59667,0.3825616,-27.11707,-0.8085952,-0.3206243,0
0.1206124,16.52372,-0.5996513,-27.14271,0.3737839,-0.3101253,0
-0.4685141,16.55335,-0.2334642,-27.10327,-0.5011682,-0.3122579,0
-0.3521132,16.65243,1.517842,-27.10744,0.1765147,-0.3088362,0
0.3432305,15.99772,-1.013845,-27.14861,0.3053553,-0.306787,0
0.2403821,16.56551,0.0789075,-27.16581,-0.4375327,-0.3153865,0
0.3945536,16.53781,-0.8732182,-27.13066,0.4398298,-0.3105078,0
-0.3456042,16.57692,0.803545,-27.15703,-0.2092662,-0.3197902,0
0.3614524,16.61373,1.072078,-27.1324,-0.187131,-0.3206486,0
0.733812,16.51516,-0.9265829,-27.19482,0.353388,-0.298375,0
-0.3761266,16.58484,-0.2582673,-27.09872,-0.652501,-0.3138925,0
0.06009173,16.60689,1.117441,-27.12136,0.4609354,-0.3077179,0
0.2813744,16.55001,-0.782598,-27.15308,-0.2553154,-0.2994608,0
0.02572432,16.62337,0.6598293,-27.15502,-0.3188661,-0.3107293,0
0.05197607,16.54039,-0.5290734,-27.13758,0.2516072,-0.3038646,0
-0.2337458,16.58962,-0.2736473,-27.08927,-0.4722548,-0.3187799,0
-0.1109745,16.50568,-0.9011715,-27.14987,0.4090536,-0.3103257,0
0.3727718,16.59655,0.7952144,-27.18468,-0.294829,-0.3151034,0
0.1464613,16.60543,-0.1245718,-27.18444,0.08156333,-0.3103662,0
0.277086,16.55033,-0.5486825,-27.17402,0.03388625,-0.3030313,0
-0.1300336,16.61187,1.318618,-27.15873,-0.241757,-0.3215915,0
-0.2662231,16.57272,-0.942057,-27.14043,0.403132,-0.306182,0
-0.5774572,16.53757,-0.04032036,-27.12466,-0.1299859,-0.3140061,0
0.4415404,16.61661,0.2711895,-27.19371,-0.1340351,-0.3135873,0
-0.1510039,16.61827,0.4724938,-27.15638,0.3539789,-0.3023314,0
-0.6794946,16.04061,-0.5998306,-27.08743,-0.5285813,-0.332248,0
0.02546011,16.07367,-0.2046098,-27.15666,0.3844614,-0.3171591,0
0.6410728,16.07877,0.1594538,-27.20244,-0.1499292,-0.3200876,0
-0.4415049,16.61708,-0.09756402,-27.1181,-0.2428358,-0.3184014,0
0.3668672,16.08343,0.6672437,-27.1773,0.3016699,-0.3097448,0
0.2450585,16.08352,0.6875038,-27.13768,-0.3069127,-0.3288798,0
-0.6805949,16.50037,-1.464615,-27.09565,0.376698,-0.3023482,0
0.5304537,16.64771,1.05374,-27.19682,-0.3855149,-0.3140878,0
0.1945841,16.64605,0.6149556,-27.12393,0.05161337,-0.316874,0
0.01749335,16.54037,-1.12087,-27.14102,0.2948227,-0.2989448,0
0.4046432,16.72068,2.04778,-27.178,-0.1517464,-0.3115728,0
-0.6646096,16.53597,-1.1625,-27.11304,0.1322294,-0.3095763,0
-1.536496,16.57525,-0.4876624,-27.09548,-0.2484783,-0.3161425,0
1.22916,16.63128,-0.00907476,-27.25533,0.260451,-0.3094221,0
0.1241318,16.60537,0.1734787,-27.13718,0.1449705,-0.3000973,0
0.07359285,16.62903,0.2353504,-27.16099,-0.274154,-0.311333,0
0.8634509,16.56105,-0.5516325,-27.18661,0.3911826,-0.2987341,0
-0.7080028,16.61474,0.3045805,-27.10555,-0.334969,-0.3140453,0
0.3694251,16.58507,-1.273216,-27.17872,-0.1902111,-0.3165872,0
0.2214995,16.60906,1.67085,-27.2071,0.1522405,-0.3082671,0
-0.5136445,16.58761,-0.5550035,-27.12054,-0.1640957,-0.314756,0
0.9186478,16.58967,-0.2194913,-27.23917,0.2981131,-0.3068999,0
0.5794965,16.6584,1.402076,-27.20051,-0.3379717,-0.3185208,0
-0.3636374,16.54066,-1.762141,-27.12188,0.2478022,-0.3075831,0
-0.3619128,16.6409,0.5111698,-27.17138,0.06409996,-0.3013828,0
0.2874457,16.0754,0.02131239,-27.12659,-0.8017419,-0.3372268,0
-0.1071703,16.60885,0.3615969,-27.13832,0.537452,-0.3055348,0
0.2353682,16.03758,-0.6233804,-27.11024,-0.1684656,-0.3108961,0
-0.809957,16.58994,-0.2500242,-27.04416,-0.526124,-0.3280573,0
-1.028191,16.01613,0.01959513,-27.02743,0.4402824,-0.3202679,0
0.8881874,16.61472,-1.097441,-27.13124,-0.2537718,-0.3062753,0
0.526153,16.62844,1.77029,-27.057,-0.9276789,-0.3113779,0
-1.927074,16.6011,-0.3217423,-26.93101,-0.02383354,-0.3338613,0
-0.8046055,16.4736,-2.180307,-26.96596,0.5207519,-0.3003212,0
0.7471696,16.71342,1.474568,-27.03848,0.1930998,-0.3061127,0
-0.7516304,16.17422,0.9069315,-26.96975,-0.414874,-0.3068725,0
-0.1076635,16.5389,-0.2144486,-27.01694,-1.109716,-0.3454715,0
-0.1924688,16.62405,0.2800177,-26.98956,-0.2883082,-0.3220312,0
1.602359,16.55113,0.09460749,-27.10798,0.5119698,-0.2957871,0
0.3839631,16.38162,-0.6937768,-26.83026,-0.2865252,-0.2964378,0
-0.09744864,16.54299,-0.2881341,-26.85641,-1.372783,-0.3482283,0
-0.448406,16.7009,3.37652,-26.84172,-0.7404584,-0.313868,0
-4.33881,15.82814,1.068972,-26.59488,0.7217143,-0.3011334,0
1.265013,16.25689,-5.096398,-26.7677,0.1131471,-0.3901291,0
3.069202,16.20085,-3.319099,-26.93362,-2.50442,-0.4550278,0
-0.675839,16.03059,-5.053145,-26.65945,-0.1129047,-0.4981142,0
3.242803,16.14701,-0.4412121,-26.70955,0.5493261,-0.5123899,0
1.404919,16.34961,3.154821,-26.59194,-1.074026,-0.6061746,0
-1.495111,16.17904,0.3594416,-26.32343,-0.5114875,-0.6076593,0
-1.766846,16.29656,-2.819413,-26.51793,-1.275414,-0.658945,0
-2.201621,16.30069,4.443415,-26.29689,0.8820066,-0.6701868,0
5.142561,16.44563,2.442335,-26.79233,-0.5881373,-0.7627933,0
-2.094733,16.19193,2.291659,-26.05679,0.3269648,-0.7940779,0
-0.7965025,16.21126,2.853262,-26.11727,0.8549762,-0.851888,0
-0.124245,15.96919,1.078969,-26.12797,0.5474874,-0.8674559,0
-3.174356,15.68797,-1.257006,-25.91158,0.6545379,-0.8687093,0
5.182498,15.04789,-0.8653356,-26.53403,-1.104464,-0.9644631,0
-4.469012,15.59066,0.09097601,-26.07537,0.1178102,-0.9356995,0
2.897624,15.23668,-2.071992,-26.30252,-0.5575595,-0.9931895,0
3.429735,15.63517,-4.37757,-26.36409,-1.742379,-1.037063,0
-3.90818,15.42368,0.8533804,-26.02008,0.7176349,-1.033799,0
6.019429,15.46461,-4.303036,-26.27702,-1.72678,-1.131728,0
0.644073,15.52758,-0.6685096,-26.14921,-0.1992297,-1.095245,0
-4.744565,15.57957,-0.2773123,-25.6281,-0.1798651,-1.072614,0
