R,RDes,P,PDes,Y,YDes,FaultIn
-0.01237043,19.51187,-0.01433919,-22.979,0.01104729,-0.2724566,0
-0.007415441,19.51354,-0.0146601,-22.97831,0.01037058,-0.2743744,0
0.02115928,19.51691,0.02275779,-22.98038,-0.03341484,-0.273867,0
0.03959843,19.00317,0.01128392,-22.98311,0.02576835,-0.2801607,0
-0.0006782703,19.52251,-0.006793877,-22.98321,0.04475475,-0.2724441,0
-0.01477318,19.0088,0.02871394,-22.98299,-0.04068403,-0.2817522,0
-0.03226148,19.52698,0.01599581,-22.97965,0.01113904,-0.2737218,0
0.009877889,19.0067,-0.03074041,-22.97752,-0.008243243,-0.2802036,0
0.08832092,19.5196,-0.01388112,-22.98848,-0.00841099,-0.2735418,0
0.06219548,18.99757,-0.04833942,-22.99278,-0.01495889,-0.2800929,0
0.01330745,18.99941,-0.006475171,-22.99021,-0.08238994,-0.2822603,0
0.0308627,18.99673,-0.0225864,-22.99414,-0.05952425,-0.2814917,0
-0.09525019,18.99796,-0.02852882,-22.98561,-0.03476706,-0.2808679,0
0.04496106,19.50426,-0.07493891,-22.99556,0.03969265,-0.2716303,0
0.06373063,19.50939,-0.03545491,-23.00264,0.1455135,-0.2678164,0
-0.1590345,18.97479,-0.1229083,-22.97816,0.332163,-0.2754562,0
0.03409648,19.48882,-0.0765002,-22.99353,0.0413551,-0.2753886,0
-0.0433074,19.48201,-0.0668001,-22.99524,-0.5886317,-0.2857303,0
0.2614192,19.51418,0.01692257,-23.00715,-0.6472646,-0.2802499,0
-0.1659791,18.48475,0.1169387,-22.97378,0.008335738,-0.2859958,0
-0.06321025,18.98379,-0.08402213,-22.99133,0.3935295,-0.2742218,0
0.1872623,18.9616,-0.003829949,-23.02745,0.3188761,-0.277486,0
0.07614135,18.96573,-0.06504842,-23.0013,0.004213656,-0.281065,0
-0.1519591,19.49916,0.1147127,-22.9742,-0.1380532,-0.2752572,0
0.02575558,18.97243,-0.01135042,-22.99629,0.002234413,-0.2795226,0
0.04446742,18.9754,0.005753743,-23.02129,-0.2072896,-0.2851379,0
-0.3151977,18.96732,-0.149056,-22.97257,0.001793553,-0.2766419,0
0.0310923,18.97165,-0.1754307,-22.9862,0.9232468,-0.2634812,0
0.6412904,18.97614,-0.5540445,-23.03616,0.2483646,-0.2728367,0
0.210247,18.45309,0.4317688,-23.00294,-0.111967,-0.2845701,0
-0.5848837,19.00197,0.0954404,-22.94755,-0.3272935,-0.2869074,0
0.2224581,19.5081,0.3474267,-23.0102,-0.4860476,-0.2731731,0
0.601775,19.02963,0.2867747,-22.91282,0.7369793,-0.2726832,0
1.900869,18.92846,-0.6793085,-23.00581,-0.1100199,-0.2816803,0
-0.6615897,18.95092,-0.1626425,-22.91528,-0.1472503,-0.2851922,0
-0.1230695,18.92672,-0.1075799,-22.95088,0.1919045,-0.2734126,0
-0.1011107,19.04494,0.5357764,-22.91007,-0.5430939,-0.298492,0
-0.3363644,19.03393,0.8716762,-22.92791,0.02739616,-0.2742086,0
0.03445181,19.02355,0.2850734,-22.95767,-0.6383706,-0.2896842,0
0.446382,19.01973,-0.5259758,-22.98521,-0.005735808,-0.2697605,0
0.281826,19.54978,0.4210818,-22.93859,0.2168877,-0.2643607,0
-0.8629182,19.51639,-0.6035186,-22.90964,1.145112,-0.2585182,0
0.203381,19.51361,0.1113656,-22.95623,-0.4765086,-0.2790051,0
0.7732638,19.51625,0.6735306,-22.99989,-0.03039727,-0.2643984,0
-0.8172835,19.51399,0.09136771,-22.90827,-0.2522132,-0.2614755,0
-0.284676,18.9488,-0.8652938,-22.91968,-0.4433376,-0.2900356,0
0.629714,19.50555,-0.2878001,-22.96721,0.4548748,-0.2514945,0
0.1587501,19.48857,-0.2062511,-22.93456,0.2754098,-0.2791557,0
-0.4706988,19.00768,0.1595638,-22.92195,0.5059439,-0.274495,0
-0.07383556,18.48588,0.1362105,-22.94813,-1.066883,-0.2995931,0
0.04772708,19.53662,0.09698915,-22.91421,0.3728462,-0.2591762,0
-0.005447928,18.99971,-0.3516483,-22.90797,-0.1737928,-0.2811617,0
-0.04624515,18.97133,-0.5272453,-22.93361,-0.2676636,-0.2893558,0
0.246171,19.56349,0.8970546,-22.95882,0.8505107,-0.2556853,0
-0.2613901,19.50233,-0.2398981,-22.92499,-0.6450973,-0.2878404,0
-0.150197,18.99979,0.1946387,-22.90691,-0.0340612,-0.293636,0
0.1041641,18.96152,-0.3577507,-22.92917,-0.2384032,-0.2849105,0
0.4196623,19.03889,-0.3083115,-22.9639,0.1425894,-0.2767559,0
0.1509963,18.98104,-0.08583743,-22.96281,0.417894,-0.264631,0
-0.04091184,19.01437,0.1747176,-22.89005,-0.1941665,-0.2841278,0
0.5369282,18.99774,0.104149,-22.95329,-0.001139224,-0.2792657,0
0.09348751,18.96251,-0.4035287,-22.9401,-0.3733751,-0.2808922,0
-0.2179884,19.03026,0.2673664,-22.94931,0.05413678,-0.2747397,0
-0.5487776,18.98137,-0.3912908,-22.91028,-0.420965,-0.2850884,0
0.2490236,18.98658,0.2900081,-22.94191,0.1387047,-0.2848222,0
0.2492334,19.54206,0.1308357,-22.94697,0.2797922,-0.270648,0
0.1329928,19.46278,-0.5349635,-22.96056,-0.2816314,-0.2783799,0
-0.4266927,19.56251,0.7162667,-22.93234,0.5405496,-0.2719657,0
-0.1966611,19.5162,-0.1687357,-22.92124,-0.7104974,-0.2821546,0
-0.02961098,19.02075,0.1260661,-22.97488,0.2406708,-0.2833259,0
-0.1681816,19.54137,0.5825952,-22.91941,0.3067795,-0.2658604,0
0.6117831,19.50727,-0.3566355,-22.99729,-0.5297023,-0.2764793,0
-0.6411393,18.98007,0.0627303,-22.8755,0.5638356,-0.27486,0
0.5134469,19.01062,-0.1536268,-22.97225,-0.464713,-0.2828093,0
-0.3761519,18.98771,-0.2300182,-22.92454,0.2112581,-0.2910328,0
0.0871855,19.03789,0.8472245,-22.94753,0.1359605,-0.2757745,0
0.4007407,19.0167,-0.1087392,-22.95874,-0.5029169,-0.282052,0
-0.1539951,19.49371,-0.09001776,-22.8881,0.7536988,-0.2652962,0
0.3730706,19.01472,0.05744082,-22.96627,-0.4469168,-0.2870151,0
-0.2021404,19.49789,-0.3137048,-22.9116,-0.1259094,-0.2897957,0
-0.1647874,19.53861,0.3815294,-22.92485,0.2728556,-0.2652248,0
0.1787916,19.03099,-0.2784553,-22.94867,-0.5027039,-0.2824698,0
-0.002897826,19.52098,0.2478854,-22.91185,0.6056019,-0.2728073,0
-0.0858649,19.514,-0.2112109,-22.91495,-0.382591,-0.2769336,0
-0.01212136,18.99557,-0.1306509,-22.92453,0.2397925,-0.2747534,0
-0.007958615,19.01246,0.2632915,-22.93547,0.2759285,-0.2723606,0
0.2979753,18.99889,-0.2269857,-22.95066,-0.566055,-0.2856002,0
-0.2473276,18.99725,0.1585936,-22.90024,0.3282159,-0.2798342,0
0.2401253,19.53513,0.1558941,-22.92553,-0.5301191,-0.2749457,0
0.1008378,19.51948,-0.3284129,-22.9332,0.3306893,-0.274407,0
-0.04412623,19.02648,0.604083,-22.92348,0.2585995,-0.2767171,0
0.120617,18.98061,-0.3347289,-22.90262,-0.5272383,-0.2959157,0
-0.1771529,19.52634,0.1270027,-22.90445,0.4626617,-0.2656693,0
-0.1407183,19.50186,-0.1900634,-22.90044,-0.303941,-0.2767158,0
0.1886601,18.99515,-0.04184489,-22.94457,-0.06354815,-0.2883128,0
-0.1680893,18.9966,0.5102524,-22.8973,-0.1119819,-0.284596,0
0.3837817,18.43689,-0.7281963,-22.94802,-0.2271498,-0.2862853,0
-0.1404206,18.98547,-0.2399283,-22.91739,0.7087161,-0.2705718,0
-0.1361352,18.98489,0.0826811,-22.92686,-0.77198,-0.2899384,0
0.3049153,19.5417,0.4953315,-22.94003,0.2879675,-0.2599618,0
0.3925321,19.50487,0.07179293,-22.95036,0.3140714,-0.2583203,0
-0.05765027,19.46599,-0.4654249,-22.93824,-0.6983749,-0.285268,0
-0.188655,18.97458,0.236575,-22.91285,0.4728533,-0.2713008,0
0.2632036,19.49144,-0.2806358,-22.93496,-0.2863023,-0.2745164,0
-0.4457401,19.4333,-0.4601018,-22.9001,-0.0559048,-0.2863674,0
-0.2866873,19.46712,0.3443025,-22.9027,-0.1217544,-0.2724267,0
-0.02348041,18.95371,-0.4716831,-22.91826,-0.3898487,-0.2934287,0
0.2517516,19.48097,0.1278384,-22.96352,0.4044219,-0.2731628,0
-0.3067234,19.45031,-0.2565949,-22.92149,-0.2742853,-0.2732882,0
-0.1860865,19.46398,-0.3270371,-22.92754,0.1390474,-0.2743983,0
0.4963411,19.48563,0.3201009,-22.96348,-0.01683114,-0.2667525,0
0.2266436,19.45656,-0.2912431,-22.97828,-0.2580054,-0.2843062,0
-0.1838299,19.50303,0.3232174,-22.91267,0.5363621,-0.2718078,0
-0.315873,19.49507,-0.1978662,-22.92779,-0.544725,-0.2821593,0
0.3890673,19.52557,0.7885421,-22.97462,0.0601849,-0.2739767,0
0.0439731,19.51971,0.2702424,-22.93172,0.3679018,-0.2704047,0
-0.2975396,18.91668,-1.062843,-22.90967,-0.6423492,-0.2963353,0
0.3058661,19.48958,0.3856329,-22.95989,0.4578686,-0.2729336,0
0.03331383,18.9551,-0.4740882,-22.93823,-0.0744611,-0.2825942,0
0.08243083,18.97846,0.005309608,-22.94921,0.2145674,-0.2778126,0
-0.05554239,19.48876,0.3709782,-22.9254,0.09510658,-0.2645504,0
-0.000535757,19.49723,-0.009135168,-22.92752,-0.4873475,-0.2842206,0
-0.09417754,19.49126,-0.00483024,-22.9397,0.6656623,-0.268061,0
-0.1889943,19.4271,-0.7655166,-22.92441,-0.5529445,-0.283242,0
0.1764065,19.51127,0.3263829,-22.95852,0.146898,-0.2707071,0
0.6457202,19.51144,0.3510664,-23.00295,0.3645607,-0.257058,0
-0.1412844,18.92376,-0.547702,-22.91797,-0.3228769,-0.2875794,0
-0.3956442,19.48524,0.2838292,-22.91414,0.3182583,-0.2748084,0
0.1097157,19.47499,-0.2752841,-22.96028,-0.4209912,-0.2823215,0
0.502416,19.489,0.03740439,-22.94657,0.3682755,-0.2789901,0
-0.1477086,18.98084,-0.152621,-22.97271,-0.03615516,-0.2747117,0
0.3336945,19.51534,-0.004288596,-22.98657,-0.4338575,-0.270918,0
-0.1246141,19.51315,0.01237164,-22.92887,0.6315855,-0.2685919,0
0.127073,18.95382,-0.1136944,-22.96649,-0.3128331,-0.2846342,0
-0.0938684,18.98222,0.09563833,-22.95594,-0.1415428,-0.2911235,0
0.1428322,19.53235,0.3654213,-22.99032,0.3192255,-0.2687304,0
0.6173511,18.43474,-0.4825962,-23.02561,-0.3715709,-0.2891996,0
-0.1793374,18.97521,0.2425113,-22.94722,0.422966,-0.2758608,0
-0.6381136,19.51144,0.0493753,-22.91461,-0.3152491,-0.2744465,0
0.4196203,19.49019,0.07324507,-22.99211,-0.1827932,-0.2930577,0
0.3834009,19.00714,0.6880996,-23.0027,0.2781044,-0.2718458,0
-0.1709748,18.94731,-0.4474771,-22.94123,-0.5002745,-0.2841925,0
0.2953118,18.98941,-0.02422589,-22.98244,0.44223,-0.2802169,0
0.2608177,19.48096,-0.02842693,-22.9837,0.3669021,-0.26224,0
-0.377996,19.49919,0.05127875,-22.91306,-0.1024927,-0.28291,0
-0.6626362,19.53042,0.4406367,-22.92739,0.1789072,-0.2637998,0
-0.4475242,18.93851,-0.3326479,-22.90292,-0.136361,-0.2748665,0
-0.3703428,19.5039,0.5925661,-22.89412,0.1803244,-0.2771798,0
-0.573977,19.49816,0.3478951,-22.86407,-0.2179814,-0.2817886,0
0.8932247,19.39943,-1.436998,-22.97249,0.5149659,-0.2611969,0
-0.3386526,18.93322,-0.3000948,-22.86499,-0.007600216,-0.2701162,0
-0.5927401,18.96601,0.8643749,-22.87175,-0.4000378,-0.293344,0
0.128738,18.85099,-1.391022,-22.87451,0.5642662,-0.2743055,0
-0.1469041,19.43505,-0.847275,-22.89257,0.1207658,-0.2635476,0
0.05890624,19.04814,1.969539,-22.87523,-0.286565,-0.28734,0
-0.4341097,19.34661,-0.9203768,-22.76504,-0.1224814,-0.2792427,0
0.4474615,19.37608,-1.001557,-22.83648,0.5181907,-0.2625299,0
0.005280564,19.37837,0.04076,-22.79252,-0.3615626,-0.2763134,0
-0.7566537,19.41362,0.4383468,-22.74454,0.2865655,-0.2481382,0
-1.189218,19.2083,0.3484133,-22.67132,1.154556,-0.1933259,0
-0.9794279,19.23193,-1.955305,-22.62769,0.8649436,-0.1648304,0
1.398559,18.46919,-4.013613,-22.70955,-0.3823114,-0.1847753,0
1.084276,19.46257,3.253386,-22.7716,-0.7422179,-0.1908317,0
-1.215828,18.65646,-0.3140486,-22.45915,0.04875534,-0.2042756,0
0.3760526,18.51173,3.182021,-22.54226,-0.6645694,-0.2459209,0
-2.870144,19.00784,0.1279627,-22.32652,-0.07985416,-0.2320663,0
0.04421824,19.22084,2.674687,-22.55931,-0.8035551,-0.2447886,0
-0.9803309,18.38457,-0.01611411,-22.34567,-1.836492,-0.2799809,0
-0.3773377,18.4425,-6.550973,-22.40746,-0.2293416,-0.2881204,0
1.044498,18.46346,-3.492462,-22.4308,-0.7077048,-0.3486162,0
0.05234903,17.77513,-3.910387,-22.28688,0.7021251,-0.3226329,0
-0.2035311,17.85462,-3.266058,-22.19541,-0.2612781,-0.4133564,0
-0.2777532,17.79419,-1.211089,-22.22546,1.455471,-0.3572366,0
-0.8921374,17.64458,-2.405391,-22.14909,-0.7097403,-0.4573342,0
-0.5356019,18.21893,-1.206876,-22.18017,0.1089638,-0.4162991,0
-3.427268,17.96589,-2.830814,-21.87479,-0.8761097,-0.4868219,0
-0.3097979,17.40531,-2.020209,-22.07896,-0.4333652,-0.5055748,0
-2.189712,18.05274,0.9287803,-21.9025,0.2573331,-0.5144027,0
-0.6880984,17.28707,-2.172686,-21.99561,-2.119397,-0.6083589,0
-2.14252,17.85284,-1.65932,-21.91311,0.4848485,-0.5991511,0
-2.19093,17.1048,-2.956898,-21.77386,-1.154939,-0.6722403,0
-1.586824,17.51042,-3.619557,-21.84002,0.6535709,-0.6761863,0
-2.563677,16.84113,-3.34491,-21.7061,0.1000365,-0.6530181,0
1.09267,16.54141,-4.611802,-21.8697,0.1456097,-0.6124635,0
1.134579,16.42197,-0.6446496,-21.91162,-0.5469187,-0.616679,0
0.195294,16.27066,-4.494172,-21.81442,-1.116692,-0.6003984,0
0.06235795,16.60502,-1.977072,-21.73781,-0.7937228,-0.6006077,0
1.70162,16.20349,-2.93537,-21.90038,-0.9204933,-0.594433,0
0.01919239,15.84251,-4.324807,-21.61444,1.196419,-0.1414748,0
0.3340465,15.16477,-0.9473797,-21.57101,1.464248,-0.4000883,0
3.08752,14.66904,-4.519233,-21.69431,0.2714439,-0.3863634,0
