R,RDes,P,PDes,Y,YDes,FaultIn
0.03524995,3.394552,0.03498003,4.347703,0.04297835,0.01016571,0
0.02797267,3.395922,0.03543673,4.346899,0.0346647,0.00795834,0
0.02427743,2.873059,-0.05025109,4.345263,-0.01626894,0.009871992,0
0.02417559,3.396347,0.04589782,4.344892,-0.001264112,0.009248053,0
-0.01068992,3.400392,0.01682145,4.3471,0.002604969,0.008666084,0
-0.05223528,3.399409,-0.0003790782,4.352343,0.03154372,0.008733622,0
0.01896071,3.399097,0.01281081,4.35198,-0.01315265,0.008470673,0
-0.04184092,3.404675,0.0342494,4.357127,-0.01439934,0.008301273,0
-0.03256176,3.407947,0.02354475,4.364017,-0.02748284,0.008307515,0
0.0403524,3.406298,-0.01833683,4.359094,0.02173636,0.00952026,0
0.01466986,3.412578,0.02384144,4.358115,-0.03267865,0.008296085,0
-0.06834926,3.410758,-0.01973332,4.364582,-0.02391435,0.009835256,0
0.01546168,3.414594,0.06626425,4.363629,0.0463677,0.009589946,0
0.009059886,3.414071,0.005758695,4.363286,-0.1003754,0.006414045,0
0.06779975,3.410518,-0.05596957,4.359343,-0.03951681,0.00952555,0
-0.09581454,3.411862,0.03208039,4.368378,0.1069529,0.01091286,0
-0.01950868,3.416416,0.05952235,4.366568,-0.01130599,0.00854839,0
-0.1247843,3.420477,0.07270123,4.375589,-0.2240808,0.005545246,0
-0.02553701,3.417168,0.06626677,4.380137,-0.2047839,0.007164925,0
-0.01336269,3.414069,-0.002757882,4.386476,0.05942523,0.0103857,0
0.1088249,3.417387,0.02216727,4.37238,0.2643523,0.01314932,0
0.08575583,3.420631,-0.002678918,4.355649,0.1947131,0.01017254,0
-0.07276582,3.417334,-0.04707525,4.362131,-0.3222473,0.002158531,0
-0.3034805,3.414344,-0.007438933,4.394883,-0.4236019,0.00474816,0
0.1370349,2.901186,0.007112124,4.397015,0.2060884,0.01396465,0
0.2892024,3.419923,0.01590659,4.34191,0.2422065,0.01103612,0
-0.3489541,3.418138,-0.03882339,4.368296,-0.5740893,-0.003135277,0
0.02591263,3.459652,0.4242168,4.370911,0.1700925,0.01609979,0
-0.1589126,3.413688,-0.08114294,4.388316,0.1498366,0.01682064,0
0.5029031,3.443725,0.3117313,4.310773,0.637506,0.03318328,0
0.6977807,3.422569,-0.01127894,4.325947,0.5959703,0.01442837,0
-0.08727121,3.424466,0.1650808,4.385881,-0.1793059,0.006084372,0
-0.5354423,3.41545,0.02301512,4.426969,-1.14699,-0.01268866,0
-0.2309302,3.418282,0.09397695,4.419732,-0.6250286,0.003113455,0
0.3139156,3.383023,-0.2106578,4.394364,0.6189771,0.01984153,0
-0.09059234,3.390219,-0.2285044,4.429941,0.9035962,0.01558821,0
0.3118801,3.447574,0.6067914,4.388014,-0.3278468,0.009307951,0
-0.2368342,3.424044,0.3550749,4.413085,-0.3998597,0.003827883,0
-0.3537546,3.402917,-0.2105727,4.425932,-0.6595386,0.00255987,0
0.3850207,3.366806,-0.4326631,4.434516,0.2469049,0.008525603,0
0.1042089,3.372382,-0.5274595,4.412542,0.3180956,0.01809647,0
0.5834295,3.436393,0.6155977,4.367524,0.7646199,0.01319716,0
-0.6144062,3.428968,0.1947418,4.445192,-0.1468269,0.00904718,0
0.1753303,3.404567,-0.02223753,4.443148,-0.9491748,-0.004260401,0
-0.07151823,3.384987,-0.03966999,4.449463,0.4154712,0.01577117,0
0.3710944,3.41244,0.07948003,4.405876,-0.6643152,0.001245165,0
-0.1007716,2.905403,0.4022874,4.419527,0.6033713,0.01629717,0
-0.2170412,3.384827,-0.1565902,4.450702,0.4430684,0.02710503,0
0.6419584,3.370722,-0.2665473,4.405037,-0.5021137,-0.004679903,0
0.01069225,3.377562,-0.1336108,4.417823,0.1192044,0.0178296,0
-0.6779601,3.38365,-0.07103302,4.475923,0.04464417,0.007115024,0
-0.1237784,3.389628,0.2511688,4.490993,-0.004567453,0.01106573,0
0.3226292,3.364432,-0.2048241,4.429505,-0.4862492,0.008086396,0
0.09432981,3.418923,0.4364864,4.422693,0.2015461,0.004756254,0
-0.1215489,3.400897,-0.4048694,4.426129,0.5419274,0.02051799,0
0.02606457,3.343925,-0.6322049,4.475398,-0.5292522,0.01040398,0
0.2377235,3.420962,0.4404913,4.47884,0.1069127,0.001756017,0
0.5141525,3.363169,-0.2478227,4.427355,-0.1763356,0.00980834,0
-0.1830802,3.392032,-0.0299389,4.422197,0.4346001,0.01613355,0
-0.187331,3.395522,0.1017703,4.504705,0.0375046,0.01133437,0
-0.01376314,3.394281,-0.003480268,4.473446,-0.5780101,0.0005134667,0
0.2296973,3.421477,0.5604202,4.432084,0.3483633,0.01949737,0
-0.1562344,3.414193,-0.06610575,4.473835,-0.2420971,0.01412761,0
-0.02604936,3.413361,-0.006634212,4.439688,0.1983548,0.01015638,0
0.3494986,3.408316,0.1250453,4.456884,-0.1491715,0.009220781,0
0.4015045,2.91305,0.1415409,4.422681,-0.2430016,0.01346245,0
0.1749633,3.403858,0.237752,4.432229,0.7274935,0.0156103,0
