R,RDes,P,PDes,Y,YDes,FaultIn
-0.03733324,-1.808305,0.01282256,-5.686557,0.00976494,-0.05139626,0
-0.03889825,-1.809418,0.003978017,-5.68659,0.0115775,-0.05196601,0
-0.06712858,-1.806979,0.03244725,-5.677546,-0.03262034,-0.05301288,0
0.04428598,-1.817842,-0.1175546,-5.684463,-0.0008087609,-0.05224876,0
0.0466709,-1.824934,-0.07110275,-5.689751,0.01389529,-0.05192158,0
-0.01447134,-2.345076,-0.01963666,-5.692534,0.002436162,-0.05327022,0
-0.01340661,-2.346317,0.006395286,-5.691053,0.03063939,-0.05222577,0
-0.03329171,-2.346114,0.009209968,-5.687845,0.007595572,-0.05307949,0
-0.01041615,-2.348773,-0.05722015,-5.68684,-0.007170026,-0.05296385,0
0.002797886,-2.356862,-0.04270307,-5.684651,-0.007730916,-0.05321568,0
-0.04091972,-3.394838,0.00312351,-5.685961,-0.1181527,-0.05815108,0
0.05820308,-3.393451,-0.02238753,-5.690323,-0.1570338,-0.05736745,0
0.003557691,-3.928068,-0.1356966,-5.687003,-0.1608514,-0.06045046,0
-0.04155105,-3.406119,0.0004893841,-5.68214,-0.1126305,-0.05677204,0
-0.01323155,-3.396001,-0.09848074,-5.668939,0.1671615,-0.05184987,0
-0.09492666,-3.393048,0.2245189,-5.6731,0.4875902,-0.0483721,0
-0.05450752,-3.885519,0.2695288,-5.671589,0.5756282,-0.05002023,0
0.1127467,-3.388689,-0.2671997,-5.674289,-0.1823066,-0.06180419,0
0.194761,-3.919944,-0.3950253,-5.682134,-0.660383,-0.06881481,0
0.2768666,-3.934509,-0.2716189,-5.703028,-0.9511434,-0.07201836,0
-0.2016672,-3.423499,-0.02028766,-5.689955,-0.7607084,-0.06809013,0
-0.06374576,-3.943318,-0.04382976,-5.691914,-0.4250216,-0.05869178,0
0.07283994,-3.943803,0.1667653,-5.700356,0.3177741,-0.05378934,0
-0.1139731,-3.414091,0.1095887,-5.680073,0.6701328,-0.04668546,0
-0.05928015,-3.900432,0.2306936,-5.672707,0.4390245,-0.05185113,0
0.1303746,-3.895855,-0.07329766,-5.671646,0.2574946,-0.05532659,0
-0.1842298,-3.900322,-0.07384329,-5.668436,0.6360182,-0.05067747,0
-0.2734937,-3.340154,0.4512257,-5.644275,0.5745026,-0.05124964,0
0.212998,-2.802594,0.2273665,-5.648014,0.3317568,-0.04988227,0
-0.03177499,-1.78462,0.05693417,-5.632514,0.01728217,-0.05505295,0
-0.2204218,-1.815803,-0.3446416,-5.617342,-0.5247756,-0.05622977,0
0.3336256,2.340326,0.2878425,-5.647625,-0.1568155,-0.04161061,0
-0.332357,6.497744,0.4010211,-5.600585,-0.4775204,-0.0359359,0
-0.1337779,6.401135,-0.7417436,-5.60841,-0.1900291,-0.02297859,0
-0.1390415,6.954097,-0.1772164,-5.633949,-0.2588001,-0.02203052,0
-0.07067373,7.024012,0.5304879,-5.638934,0.6004522,-0.01764565,0
-0.3248485,7.05568,0.8256546,-5.6371,-0.4010183,-0.03914735,0
-0.2299232,6.951972,-0.3436288,-5.61266,0.5306606,-0.02047405,0
-0.06513155,6.95395,-0.6073818,-5.609921,0.09512959,-0.0149167,0
0.006027621,7.097408,0.4202272,-5.676701,0.110658,-0.03004097,0
0.8362964,7.050359,0.8068859,-5.664488,-0.4921243,-0.03487131,0
-1.097135,6.906612,-1.102271,-5.575142,-1.008315,-0.04485113,0
-0.3225373,6.874957,-1.852868,-5.68345,-0.2117908,-0.01661904,0
0.04364174,7.046252,0.1541771,-5.710835,-0.6135869,-0.03809797,0
-0.1989974,6.982387,0.5550332,-5.61054,0.3173506,-0.02780666,0
0.05242351,6.898319,-0.6176904,-5.649714,-0.07578076,-0.008833005,0
0.2824314,6.953203,-0.0944475,-5.708901,0.7159559,-0.02467236,0
-0.07878069,7.016451,0.5838677,-5.60492,0.1304957,-0.02025304,0
-0.358263,6.95515,0.111924,-5.650733,-0.06519826,-0.02978997,0
0.6610005,6.916745,-0.565416,-5.717945,0.6533181,-0.002804967,0
-0.5856335,6.999994,0.0007221744,-5.635943,-0.4054239,-0.02938077,0
0.4140767,6.943812,-0.1800655,-5.656032,0.3128045,-0.02869544,0
-0.696436,6.955453,-0.1753331,-5.623822,-0.715991,-0.03241841,0
-0.04502263,6.945206,0.5373876,-5.61947,0.3573085,-0.02270657,0
0.1173485,6.926046,-0.02336001,-5.647368,-0.1481982,-0.01429746,0
-0.9019195,6.923471,-0.2539639,-5.618734,-0.445061,-0.04276226,0
0.6564453,6.947835,-0.4556361,-5.679501,0.6857795,-0.01187877,0
0.4257385,6.981371,-0.0259575,-5.633548,-0.1598064,-0.02985337,0
-0.7110315,6.989264,0.009157803,-5.61204,0.4649899,-0.02000534,0
0.2975124,6.979577,-0.3004032,-5.638256,-0.5083013,-0.02152772,0
-0.09646422,7.030986,0.7364558,-5.674382,0.3181808,-0.01672497,0
0.5000936,6.95705,-0.7243263,-5.657148,0.08731974,-0.01030167,0
-0.06174004,6.960484,-0.3837324,-5.659701,-0.6315203,-0.03331932,0
-0.449542,7.003173,0.7404544,-5.625631,0.3887081,-0.02581922,0
0.1724576,7.012791,0.07094027,-5.640172,-0.4097772,-0.02357615,0
-0.03332264,6.995488,0.6246439,-5.639527,0.7082773,-0.01391776,0
0.1457928,6.961895,-0.2399751,-5.693237,-0.0565775,-0.01930217,0
-0.3484862,7.033366,0.6956935,-5.625023,-0.2921448,-0.03637477,0
0.4286833,6.941098,-0.4307744,-5.696629,0.5798322,-0.01223789,0
0.1289424,6.95919,-0.3898537,-5.640964,-0.5196272,-0.02516018,0
0.06409663,6.997787,0.6356753,-5.646047,0.3071285,-0.02398583,0
-0.2182936,6.975912,-0.2815931,-5.626201,-0.4350431,-0.02975139,0
-0.4693585,7.004,0.2638624,-5.616946,-0.01649298,-0.03135734,0
0.363481,6.957294,-0.0740487,-5.632243,0.5353746,-0.01494661,0
-0.1835942,7.003957,0.3111223,-5.623906,-0.5783378,-0.03325019,0
-0.2199543,6.980489,0.3854517,-5.589818,0.5060236,-0.02157701,0
0.2417908,6.973813,-0.3756727,-5.637123,-0.2458328,-0.02272169,0
-0.7017542,6.994113,0.3670226,-5.570057,-0.3772918,-0.0379899,0
0.56353,6.948473,-0.4551003,-5.65434,0.4610545,-0.008636519,0
0.2460541,6.967032,-0.1766345,-5.616482,-0.3933849,-0.02938526,0
-0.3372127,6.957271,0.4669343,-5.593011,0.4057617,-0.02042422,0
0.09513324,6.997069,0.4033429,-5.606771,-0.5166886,-0.03458838,0
-0.2058647,7.008276,0.2920186,-5.60529,-0.009898809,-0.02727129,0
0.5383386,6.908279,-0.4535933,-5.629409,0.7281461,0.0005671142,0
-0.8358946,6.99334,0.2340953,-5.590835,-0.553384,-0.03104226,0
0.1690234,6.977272,-0.1131034,-5.608679,0.3413338,-0.02758317,0
0.05488724,6.989672,-0.07160101,-5.602443,-0.5692262,-0.03176899,0
-0.1249335,7.007333,0.3722798,-5.626277,-0.01289746,-0.02852123,0
0.4010685,6.927925,-0.5445628,-5.628487,0.3178581,-0.01365198,0
-0.6301501,6.998293,0.0894417,-5.547555,-0.7689245,-0.03027543,0
0.2091777,6.9538,-0.3388177,-5.6163,0.2460843,-0.02024894,0
0.4346966,7.005761,0.4771341,-5.646017,-0.361352,-0.02178625,0
-0.1767232,7.033076,0.8968993,-5.606742,0.4412733,-0.01873981,0
0.8930058,6.93835,-1.030727,-5.651134,0.7121257,-0.001155189,0
-0.3036668,6.99828,-0.05911255,-5.604165,-0.555052,-0.02130251,0
0.1453323,6.984737,-0.3168382,-5.608143,0.3171892,-0.01745124,0
-0.07098737,7.009292,-0.1166307,-5.570911,-0.5321903,-0.03145801,0
-0.1809928,7.026021,0.5291506,-5.591139,0.07799868,-0.02738173,0
0.5669805,6.981286,-0.1613174,-5.661419,0.276518,-0.004113278,0
-1.287956,7.021083,0.3326755,-5.530238,-0.6001991,-0.02626583,0
0.3422163,6.967923,-0.642558,-5.589295,0.3403551,-0.02053541,0
0.1580958,7.007353,0.1454242,-5.623862,-0.4402185,-0.03120911,0
-0.8365551,7.05508,1.205971,-5.562956,0.3420225,-0.02870107,0
1.100627,6.965294,-0.6665891,-5.656044,0.4750594,-0.00412624,0
0.06651524,6.978708,-0.2396337,-5.599844,-0.6462334,-0.02384681,0
-0.4989252,6.970593,0.106171,-5.562143,0.2865053,-0.02191911,0
-0.3263303,7.028721,0.3537759,-5.567883,-0.628575,-0.0253467,0
0.22896,7.027252,0.5148624,-5.613232,0.1048836,-0.0321624,0
0.5696315,6.924512,-0.8959318,-5.639068,0.5395325,-0.01457329,0
-1.174132,7.015179,0.4401344,-5.540642,-0.5388394,-0.03645956,0
0.3965034,7.039719,-0.1471688,-5.610558,0.5155644,-0.01889218,0
-0.316006,6.974177,-0.5039036,-5.572889,-0.5908445,-0.03236393,0
-1.062208,7.030375,1.013729,-5.593523,0.2156202,-0.04539216,0
0.6014005,6.979923,-0.4798045,-5.614714,0.4509251,-0.0111814,0
-0.7127786,7.022674,-0.00975571,-5.581914,-0.4206888,-0.01987014,0
0.34292,6.998659,0.218815,-5.631352,0.1892127,-0.02138655,0
