R,RDes,P,PDes,Y,YDes,FaultIn
-0.008588851,12.0822,-0.01815639,5.624532,0.02148502,0.05349104,0
-0.01082678,12.08201,-0.006941898,5.62163,0.02709346,0.05158009,0
0.02693413,11.55922,-0.0641271,5.619856,0.04128065,0.05505054,0
0.006472539,12.0817,0.02489121,5.618644,0.007539836,0.05286723,0
-0.01780735,12.0837,-0.01555006,5.621796,0.01792652,0.05210723,0
0.03676909,12.08728,-0.010191,5.620913,0.05373225,0.05326018,0
0.01696038,12.08705,-0.01831727,5.618177,-0.0100601,0.05148199,0
-0.02773258,12.09082,0.03803594,5.625185,-0.02400717,0.05353994,0
0.03011014,12.08623,-0.05808965,5.623766,0.001553381,0.05273889,0
0.02285104,12.08622,-0.03856247,5.622043,0.03864595,0.05379574,0
-0.06617409,12.08506,-0.01661528,5.6337,-0.03526837,0.05264705,0
0.06271085,12.08469,-0.05337207,5.628341,0.00113453,0.05267642,0
0.006852514,12.0869,0.003428417,5.632699,0.03842604,0.0538752,0
0.08711483,12.09194,0.06973566,5.629487,0.1602308,0.05530686,0
-0.07059756,12.09441,-0.008014311,5.634546,-0.08379151,0.05123273,0
-0.008564808,12.09528,-0.02416003,5.634014,0.06773476,0.05615312,0
0.02848868,12.10344,0.1137103,5.623457,0.1034384,0.05343468,0
-0.08915053,12.10306,-0.00252832,5.631355,-0.495739,0.04702799,0
-0.1371543,12.0956,0.002410736,5.652264,-0.371497,0.05045023,0
0.1323019,12.10075,0.09635418,5.635259,-0.04430128,0.05567655,0
0.1764282,12.08665,-0.1901513,5.618486,0.454085,0.06150795,0
0.09159496,11.56635,-0.131282,5.610643,0.3244205,0.05929921,0
-0.1067386,12.09633,-0.02625538,5.618644,-0.2050975,0.05058806,0
-0.2577629,12.10247,-0.1166576,5.656962,-0.4508334,0.04867892,0
0.04438319,12.10364,0.002850014,5.662896,-0.08101413,0.05574066,0
0.4396293,12.09673,-0.1507638,5.630776,0.5753384,0.06441732,0
-0.05890084,12.08663,-0.05380111,5.614366,0.152684,0.05727847,0
-0.4694508,12.1081,-0.09724979,5.665917,0.6287847,0.06463049,0
0.441824,12.09065,-0.2075807,5.59851,0.5557055,0.05619279,0
0.605606,12.10129,0.006641258,5.587289,-0.9697039,0.03726784,0
-0.1703815,12.08183,0.02313589,5.701346,-0.1049434,0.05507796,0
-0.6328628,12.08904,-0.3378622,5.7008,-0.6337088,0.04751448,0
0.580515,12.10335,0.2722601,5.679456,0.573734,0.06574914,0
