	R	RDes	P	PDes	Y	YDes	FaultIn	RRPrediction
0	0.0162687258589121	-0.317481093620872	0.0156902748595806	-0.254679688389674	0.0961673340939222	2.8685523652831003e-06	0	0
1	0.0180397879859436	-0.317190312627739	0.0155089063155504	-0.25492453659645004	0.0906421047502786	9.76375109347823e-05	0	0
2	0.0166593306368768	-0.317484187900171	0.0144242058718557	-0.25477692218784803	0.0930294074184154	0.000326389662242054	0	0
3	0.0158289197771583	-0.316966359901716	0.0144258570571611	-0.2555333724724	0.0963759149692545	-8.21189961634855e-05	0	0
4	0.0172958175208655	-0.31605262657668	0.0128902779702536	-0.256706556489963	0.0938560883437469	3.0906393206209805e-05	0	0
5	0.0204988301355065	-0.316244136421527	0.0137693099474016	-0.25647868787308803	0.0922346098481605	0.000187227501292947	0	0
6	0.0164400739401373	-0.31576585594244605	0.0159319083444902	-0.256858089349784	0.0910950254861346	5.51531472943823e-05	0	0
7	0.0212566059361833	-0.31566747750144797	0.0154663269160746	-0.256960204389183	0.0970034352680752	4.82076704948377e-05	0	0
8	0.0165021170113225	-0.32241802443261103	0.0184310856516908	-0.26411003043064496	0.0920790604834168	0.000104280332075959	0	0
9	0.0191807324085664	-0.322454685062459	0.0170612490404134	-0.263795895324459	0.0884702665636529	0.000147802777976827	0	0
10	0.0195334263549779	-0.3224114661845	0.0151886401023388	-0.263797587748813	0.0943691333452659	0.00021968856801088502	0	0
11	0.0210988158605936	-0.32944087010694	0.018684414540546	-0.269917724774152	0.0889073733753443	6.53267164731828e-05	0	0
12	0.0209167168496907	-0.336374357748656	0.0134478273721583	-0.276131355389646	0.0906520499552699	0.000185771222871957	0	0
13	0.0169424901013826	-0.33569861737978895	0.0185261482448277	-0.276812233162282	0.0900938697841634	0.00027083599333885803	0	0
14	0.0208001381996131	-0.3427302120092411	0.0159559134709624	-0.282687132216984	0.0903535796001133	4.33232010646824e-05	0	0
15	0.0220187596892539	-0.348822124857415	0.0179576242174412	-0.288784445182903	0.0924302690891734	0.000317955750482843	0	0
16	0.0280026535981227	-0.35546596252012497	0.0184365322639399	-0.294720622308182	0.0909938810242483	0.00031204873692068397	0	0
17	0.0201587082378973	-0.36117159201163	0.016650479167841	-0.30118089251041696	0.09238167297905801	0.00037188084628665897	0	0
18	0.0233787245793547	-0.36711827126883095	0.0140952172330685	-0.30696005491696005	0.0932689368569417	0.000302685442314714	0	0
19	0.0162843253707247	-0.372760038180668	0.0128611771619	-0.31288771935218496	0.0931668396397719	0.000130727438049117	0	0
20	0.0186009856785862	-0.38450969368779103	0.0175091054984688	-0.323810742425391	0.0903068305446753	0.00038882479387833597	0	0
21	0.0200473293407718	-0.390277096119365	0.0134039752507459	-0.329120572240742	0.0923286063692879	0.000196982651183103	0	0
22	0.0208076555801213	-0.39552332762573206	0.0223193417215161	-0.334445144022959	0.0868782078199636	0.000237221659330654	0	0
23	0.0168991945978004	-0.401188761398163	0.0130435417483694	-0.33951897784053897	0.0917551868974621	0.00039834869156398796	0	0
24	0.016782133677821002	-0.411873564160799	0.0200533548598862	-0.350264635755969	0.0901005065858606	0.00041796445810732703	0	0
25	0.0170672634711349	-0.31264534572288	0.0187019728681714	-0.25393707284065603	0.0879795423901198	0.00350662330088698	0	0
26	0.0166222878956573	-0.273516557808594	0.0161712160391228	-0.215592586519108	0.0856637324585498	0.0132418445586797	0	0
27	0.0211989389288914	-0.360774739328961	0.014397466679927	-0.30281740506125704	0.0897759708601208	0.0221082999657637	0	0
28	0.0183329743057645	-0.360131788382504	0.0170131684955179	-0.30371487378136797	0.0877734342133907	0.0310057599105015	0	0
29	0.0208514277446776	-0.371675214365606	0.0182680220602802	-0.31541350641242	0.0832838195023896	0.041315285594287	0	0
30	0.0189449044369461	-0.377801918970251	0.0174328015432055	-0.320942110140517	0.0881922379850147	0.0505804368488844	0	0
31	0.022548576139976	-0.383062608984149	0.0164346498732139	-0.326899481464063	0.0864423244535019	0.0604470305400479	0	0
32	0.0222620513128852	-0.388485550498862	0.0170889613064715	-0.33272550558742103	0.0858855663264878	0.0703644926388913	0	0
33	0.0209101180459689	-0.39930887153834604	0.0201333964989957	-0.343501071986875	0.08705618543852499	0.0796046597056338	0	0
34	0.019355582126277	-0.43371871014676705	0.0155872821550653	-0.38037741388666896	0.0844220166246914	0.0895192292200431	0	0
35	0.0188659738142587	-0.44679912002048905	0.0164782654112199	-0.38600347208207203	0.0900066387328855	0.0987310386065472	0	0
36	0.0195838839615563	-0.618605384381088	0.0173725330116941	-0.501134499473847	0.0869651453326114	0.10807945071575001	0	0
37	0.0147774111867383	-0.641696130854287	0.0154409325129498	-0.5719083942098311	0.0873142737716656	0.117955743944619	0	0
38	0.0196647849342619	-0.590502482823716	0.0200285328150015	-0.548967000784891	0.0863100471193853	0.127756427268592	0	0
39	0.020757767115651003	-0.5657230835282729	0.016192005465009	-0.215690023637491	0.0884263819798614	0.137518857931926	0	0
40	0.0207514459398228	-1.08133871177231	0.0210502316887016	-0.728898815003876	0.0866902288580493	0.14842895897916	0	0
