	R	RDes	P	PDes	Y	YDes	FaultIn	RRPrediction
0	0.0174876561938438	-0.320568075077878	0.0162124694826827	-0.264325079442454	0.0799910362163626	0.00011376457838412	0	0
1	0.0162029669483105	-0.32049452723885996	0.014488945977513	-0.2646021609125	0.0845797238941228	0.00022343976893087	0	0
2	0.0178077659322104	-0.32123804559692104	0.00891616345879618	-0.263852251079995	0.0788669291596657	0.000188619947773999	0	0
3	0.0216692228960855	-0.32083711497449297	0.0184935101337342	-0.26404765165566196	0.0796836597150949	0.00014439304177828999	0	0
4	0.0197000675358301	-0.32057716447403806	0.0169778895865971	-0.264502771330222	0.0857766513440053	0.000131136170370074	0	0
5	0.0192138733718373	-0.32079761265594003	0.0154726974906346	-0.264192672119164	0.0831166887712244	0.000144869284716827	0	0
6	0.0214636690394636	-0.320710468088262	0.0149200717104157	-0.264608850168899	0.0826029331478268	0.000147104175196379	0	0
7	0.0193458231507554	-0.320045860843966	0.0144524649501188	-0.26511405531926396	0.0836114083905956	0.000186021659644194	0	0
8	0.014734108950916	-0.326771254269219	0.0150277100305192	-0.271959140847638	0.0766886691186359	3.7827530685997204e-05	0	0
9	0.0246453541281793	-0.326470260947318	0.0174201141792259	-0.27191155156750196	0.0835673056171924	0.00011498114643886299	0	0
10	0.0235264226966067	-0.33322339733631107	0.0184560625201797	-0.278027301837329	0.0806354712277542	0.000168437185497343	0	0
11	0.0211832663393551	-0.333626413039792	0.0186342317437297	-0.27785763929525	0.0817235775634332	8.290388895319609e-05	0	0
12	0.0152255777227729	-0.33960509308321	0.0178643369443078	-0.28479335137053	0.0812945001522317	0.000205247837936018	0	0
13	0.0163515801082623	-0.345545480664062	0.0167347432680337	-0.291379201591982	0.0779593551619965	0.000159935968939607	0	0
14	0.0220195867147562	-0.351830569334502	0.0181495849592525	-0.297586956529585	0.0809861852478127	0.000127870916920149	0	0
15	0.0211128653108237	-0.35144766837824604	0.0157092434806659	-0.298212596658208	0.0775126534471378	6.0410009297927296e-05	0	0
16	0.0221821730753077	-0.357098558237799	0.0150707038366547	-0.30422046298582694	0.0790611460051305	0.00025839009502158196	0	0
17	0.0190203110804172	-0.369373768381475	0.0146826797085122	-0.315214468549175	0.0806696998964622	0.000289008373386941	0	0
18	0.0222424151065391	-0.37516075073574	0.0193941674635218	-0.320836547829284	0.0766908663153255	0.000256100828999814	0	0
19	0.0159981522318327	-0.38053104981745794	0.0095252631402148	-0.326863634440586	0.0817695121408076	0.000374085231211195	0	0
20	0.0165326791001703	-0.38607003157799996	0.0170243357053802	-0.332532833722938	0.0787724943416263	0.000453936369708554	0	0
21	0.0180592683691583	-0.397561585728974	0.0186496335752952	-0.34288330918550497	0.0780322192163908	0.00028309646703465296	0	0
22	0.0168739317508399	-0.40269562769829703	0.0187881168383132	-0.34811656489312	0.0783266524545013	0.000239702191704857	0	0
23	0.0174923722952984	-0.407708447165216	0.0162358884292698	-0.353212148958229	0.0757029830623632	0.00014808073083180502	0	0
24	0.0207477138149761	-0.418720005877709	0.017223513430067002	-0.362757585193966	0.07750133660996901	0.000219546869320992	0	0
25	0.0192052652363906	-0.334396633816919	0.0173410133510592	-0.24526412580669102	0.0772608030177644	0.00295282563214375	0	0
26	0.0186182687294304	-0.40296500989799	0.0200098633822217	-0.338766638843942	0.0758969299368431	0.00904270021337922	0	0
27	0.0168680752485902	-0.38425014114075706	0.0184770155138335	-0.31287882293499997	0.0769721252398394	0.0159977857913468	0	0
28	0.021439130260716997	-0.396359551170476	0.0171152488075355	-0.323213658769332	0.0794290067407069	0.0227172751048235	0	0
29	0.019079192971137998	-0.395809577488708	0.0167715171506595	-0.323760034613825	0.0783554966733462	0.0299017118220784	0	0
30	0.0205462170103061	-0.496167181543428	0.0185775773960499	-0.451205248295698	0.0759513286850363	0.0373305411218712	0	0
31	0.0181519257648335	-0.42976605241113797	0.0207571542777438	-0.363489709996952	0.0783464990045024	0.0453550983706919	0	0
32	0.0211213406251369	-0.43439309465563297	0.0203370513403169	-0.36902799800452596	0.0778004856993284	0.0529270420374395	0	0
33	0.0205298460322463	-0.44415501128272494	0.0189216180405048	-0.378693203371875	0.077564254639961	0.0610283336112665	0	0
34	0.0221161994156152	-0.621655407189523	0.0199450553615061	-0.55593829345477	0.0801908572305699	0.0686945798404013	0	0
35	0.0205591805219278	-0.701101815110026	0.0168268826211033	-0.44444520075318605	0.0774353842073345	0.0755594187321905	0	0
36	0.021964887777862	-0.7007069922372089	0.015564125132869	-0.526812330101802	0.0774222585548301	0.0841781342584626	0	0
37	0.0227099872127887	-1.12630959580046	0.0195967548259195	-0.574298106186421	0.079962956582948	0.0912017236413875	0	0
