	R	RDes	P	PDes	Y	YDes	FaultIn	RRPrediction
0	0.0233551447636078	-0.333483361767176	0.0146566604821371	-0.279496649734067	0.0886471723317299	0.00032304264291434703	0	0
1	0.0125130226270959	-0.326018455450695	0.0128893119206891	-0.273996747882006	0.0861937033185438	0.00044234586079778	0	0
2	0.015823954786777998	-0.332797811196086	0.0118257377074463	-0.280342956020899	0.0882933760311812	8.79573304330374e-05	0	0
3	0.0208914177500138	-0.32676847977547696	0.00932180823560119	-0.27329316108699897	0.0815094211262015	0.000182515602890311	0	0
4	0.0146489867805059	-0.32666983782532	0.0120367285509236	-0.273543682838119	0.0874133650241553	0.000118002731643151	0	0
5	0.0213121428687902	-0.326878636851418	0.0132098493529399	-0.273364441464559	0.0851801099400208	5.69130555633766e-05	0	0
6	0.0225479502134369	-0.333720490689243	0.0166423560696886	-0.279211498795884	0.0894130338559478	0.00013404244885796101	0	0
7	0.0146364358365326	-0.33344646813429496	0.0169308389665375	-0.27957312989228195	0.0867633499821114	0.00011705276776745701	0	0
8	0.0178701821723772	-0.332585925384514	0.0156501023417792	-0.28096229766092307	0.0805977975362016	0.000124309832288825	0	0
9	0.0168161053841483	-0.33196582017278603	0.0120269404158713	-0.28103870522319	0.0861330300108538	0.000158748940097918	0	0
10	0.017621415649182	-0.339351153610683	0.0076308915488189095	-0.28664524605073305	0.0818387244966783	0.000208123406808635	0	0
11	0.020717440037768996	-0.345326425615032	0.0169854784516546	-0.293076752708786	0.0803317820674273	0.000310367276398151	0	0
12	0.0202094256335012	-0.34477422136521	0.0157104620180704	-0.293749470965935	0.08698893689796601	0.000482146575627554	0	0
13	0.0190396605728792	-0.351565789400339	0.0126457537070302	-0.299426964262212	0.0853051132188065	-7.650429293991329e-06	0	0
14	0.0229962186768641	-0.35694737326670706	0.0134090126967805	-0.30554134513782694	0.0845623969044968	0.00011966069659558001	0	0
15	0.0185700342263126	-0.362545285358788	0.0132659291898769	-0.312059089955897	0.0855572887153996	0.00034466410847823904	0	0
16	0.0159065430290609	-0.367951160188867	0.0137186154785444	-0.318352679497859	0.0780868386519394	8.484750773907691e-05	0	0
17	0.0247454540704531	-0.37350238512869605	0.0162770643034711	-0.32409794181103	0.0844771256193137	0.000210553652929856	0	0
18	0.0238165326023873	-0.385104461301706	0.0174114984650785	-0.33517790478590004	0.0819842721933975	0.000386887081257492	0	0
19	0.0220338204416513	-0.390780389246761	0.0174123408099691	-0.34026795146388394	0.08380894568712201	3.75026311121553e-05	0	0
20	0.0161280953034095	-0.395206370892444	0.01739532872259	-0.346589927923999	0.0825619860588682	0.000217434741783548	0	0
21	0.0169888812930959	-0.40544340679462393	0.0163737012918654	-0.357172751200051	0.07948283372150099	0.000390087783201283	0	0
22	0.0225760168959622	-0.41058220278749896	0.0172901764685453	-0.362642913759961	0.0827866282914021	0.00035919720617875	0	0
23	0.022278706279589004	-0.415442443647983	0.0154857689200628	-0.367759703204621	0.0790493753404514	0.000308482738318778	0	0
24	0.0191543719650935	-0.425323883905757	0.016561009790595	-0.377961737093414	0.0790912059691544	0.000500165855365348	0	0
25	0.019435241768343003	-0.294901168946897	0.0174129175447466	-0.27354488056307896	0.0823841380489241	0.00466066171749973	0	0
26	0.0205158723224098	-0.35899144564775104	0.0172750790531051	-0.329990000996882	0.0787683510020744	0.0117512119334541	0	0
27	0.018903288750488	-0.370215520357428	0.01347927961434	-0.34141047786857204	0.0794906038443849	0.0180154443968232	0	0
28	0.0174090700109216	-0.37596475169806803	0.0168631301364009	-0.34667076387229395	0.0796947559284746	0.0245240572300744	0	0
29	0.0197294350661696	-0.38143431723453797	0.0187549152340312	-0.352075424978937	0.0803722913605096	0.0313234736806968	0	0
30	0.0211499637194212	-0.391987902832697	0.0204365775349508	-0.362919836827901	0.0830368175149942	0.0383418684781334	0	0
31	0.0189032140410573	-0.40271108165399894	0.0147816407459291	-0.372831571603927	0.0802028105416507	0.0454037845885731	0	0
32	0.0204848002318404	-0.533456909925315	0.0165207315432001	-0.476464481825511	0.0791372113927894	0.0531273022868921	0	0
33	0.019729592681557	-0.44461780962078995	0.0159115095267869	-0.40866967626101003	0.0787471539885128	0.0604524847771364	0	0
34	0.0200668324106356	-0.448818665031037	0.0191450125109401	-0.41346260203122204	0.0773799081971559	0.0675510612646654	0	0
35	0.0175367232695882	-0.457830489021497	0.017586596375838003	-0.42262265412929706	0.0800812884348525	0.0751176340715305	0	0
36	0.0220442407505368	-0.688942403613959	0.0158200555182762	-0.7588267572424481	0.0812947385124796	0.0819237194774322	0	0
37	0.0199441860856491	-0.619507038440131	0.0158042882665422	-0.6842062446837262	0.0806761607935109	0.0892764911471611	0	0
38	0.0215488376024591	-0.805353245029625	0.0176076834448926	-0.891968011400003	0.0784716599721586	0.0967761890598847	0	0
39	0.0187028254948739	-0.8645407061427269	0.0194975089367731	-0.9403481201097791	0.0806614658405947	0.104504218891216	0	0
40	0.0217037481811858	-0.6696641774538841	0.0191784943155853	-0.949731475525513	0.0794421502353152	0.112567289236737	0	0
41	0.0205532433352227	-0.7096932994284592	0.0183866530255182	-0.887619232467574	0.0789730126091884	0.11969852379806599	0	0
42	0.022892339536967003	-1.26579261286705	0.0189929814073399	-1.06501513623977	0.0823183442229115	0.12591011204678998	0	0
43	0.0210961966757955	-1.40980026564264	0.0157904283041153	-0.580215978425505	0.0790230611292364	0.131188002383714	0	0
44	0.022197655240476	-1.18180100836481	0.0148942073644483	-0.8232834657349629	0.0793648353953127	0.14185282833155402	0	0
